synergy
-30.0
-20.0
-3.33333333333
-15.7833333333
-10.0
-3.0
0.0
-16.0
1.0
-15.0
-27.0
-20.0
-20.0
-30.0
0.0
-20.0
-30.0
-7.0
-21.5
-1.0
0.0
-10.0
0.0
-23.0
-20.0
0.0
0.0
-20.0
36.0
-30.0
10.0
-10.0
-40.0
0.0
-30.0
-38.0
-17.0
-43.5
-36.5
-30.0
0.0
-6.0
-10.0
0.0
-18.0
0.0
-17.0
0.0
-18.0
-40.0
-43.5
-30.0
-15.0
-45.0
10.0
-30.0
-27.0
0.75
0.0
-35.0
-20.25
-30.0
-10.0
10.0
-20.0
-10.0
-10.0
-20.0
-37.0
-10.0
-13.0
-20.0
-24.0
-33.0
0.0
0.0
-40.0
0.0
0.0
0.0
-30.0
-30.0
-18.0
-19.0
30.0
0.0
-33.0
-20.0
-20.0
-14.0
-30.0
0.0
-34.0
-5.0
-17.0
-20.0
0.0
-1.0
-61.0
0.0
-20.0
-20.0
0.0
-10.0
-34.0
-30.0
-33.75
-34.0
29.0
17.0
-24.0
-8.0
-17.0
-20.0
0.0
-10.0
-40.0
-30.0
-30.0
-38.6666666667
-27.0
0.0
-34.0
-28.0
-115.916666667
-10.0
10.0
-14.0
-10.0
-20.0
-30.0
0.0
-310.027741703
-17.0
18.0
-20.0
-2.0
-49.2333333333
0.0
0.0
-27.0
-10.0
-20.0
-30.0
-37.0
-10.0
0.0
-40.0
-21.3333333333
-59.3333333333
-12.0
-40.0
35.0
-34.0
-32.0
-1.0
-20.0
-15.0
-7.0
-28.0
1.0
-9.0
-28.0
-26.3333333333
0.0
0.0
-17.0
0.0
0.0
-10.0
-495.763059163
-30.0
0.0
-22.0
29.0
0.0
-16.0
-17.0
-30.0
-17.0
-30.0
-27.0
0.0
-8.0
0.0
-49.0
-6.66666666667
-16.0
-30.0
-30.0
0.0
0.0
-37.0
-9.0
-17.0
-9.0
15.0
-30.0
-20.0
0.0
-6.0
0.0
-29.0
-30.0
-20.0
0.0
-28.75
0.0
-10.0
-30.0
-10.0
0.0
-6.0
-7.0
-7.0
-28.0
-19.6666666667
-30.0
-6.0
3.0
-6.0
0.0
-21.0
-62.5
0.0
0.0
-24.0
-17.1666666667
-20.0
-17.0
50.0
-10.0
0.0
-18.8333333333
-28.0
-31.0
10.0
-29.0
-40.0
28.0
-10.0
-3.0
-1.25
-3.0
1.0
-20.4
-12.0
29.1666666667
-17.0
-33.0
-16.0
-10.0
-27.0
-40.0
-20.0
0.0
-10.0
-28.0
0.0
0.0
4.0
24.0
-17.0
0.0
0.0
-40.0
-65.0
0.0
-28.0
-16.0
-49.0
-20.0
-40.0
-7.0
-1.0
-18.5
-7.0
0.0
-10.0
-30.0
-30.0
3.0
-18.0
-12.75
-28.25
-79.6
10.0
-22.0
-52.0
-5.0
-115.583333333
-148.75
-19.0
-28.0
-20.0
0.0
-20.0
-49.0
-44.0
-45.0
-16.0
-46.0
-16.0
-17.0
-6.0
-37.1666666667
0.0
-15.0
-38.0
0.0
0.0
-39.0
0.0
-8.0
0.0
50.0
-41.25
0.0
-27.0
0.0
0.0
-46.5833333333
15.0
-0.666666666667
-10.0
3.5
0.0
50.0
-40.0
-40.0
0.0
0.0
-59.5
-26.0
-12.3333333333
-10.0
-10.0
0.0
-17.0
-17.0
0.0
-8.33333333333
0.0
-135.0
-30.0
-20.0
-30.0
-30.0
12.0
-29.0
-71.1666666667
0.0
-6.0
-55.75
50.0
-11.5
-37.0
30.0
0.0
-18.0
-4.0
0.0
-10.3333333333
0.0
-5.0
-20.0
-20.0
-52.0
-32.0
0.0
2.0
-16.0
0.0
-46.0
32.0
-10.0
0.0
-47.0
-30.0
-30.0
-25.0
-29.0
0.0
0.0
-27.0
-20.0
25.0
3.0
-12.0
-16.0
-28.0
4.0
41.0
-30.0
-20.0
-37.0
-25.0
10.0
-36.0
0.0
-20.0
0.0
-30.0
12.0
-24.0
-18.0
0.0
-49.0
-30.0
-6.0
-40.0
-17.0
0.0
-107.583333333
0.0
37.0
-35.0
-30.0
-6.0
-7.0
-30.0
-10.0
-1.0
-10.0
0.0
-40.0
-35.1666666667
-1217.45238095
-30.0
5.0
-10.0
-17.0
0.0
-30.0
-20.0
-26.0
-66.6333333333
-7.0
-20.0
-17.0
0.0
15.0
-20.0
-33.0
-2.0
-10.0
5.0
-10.0
0.0
-51.0
-64.5
-868.953968254
-35.6666666667
-20.0
-3.0
-109.9
0.0
-1.0
0.0
-54.0
0.0
-20.0
-39.5
-30.0
0.0
-7.0
0.0
0.0
-40.0
2.0
1.0
-27.0
0.0
-40.0
-5.33333333333
-55.6666666667
10.6666666667
-7.0
-38.0
-21.0
-56.8333333333
-8.0
-38.0
-45.0
-20.0
-18.75
-30.0
3.0
-28.0
-39.6666666667
-7.0
-30.0
16.0
-42.0
-20.0
0.0
-10.5
-6.0
-49.0
0.0
-40.0
-30.0
0.0
-7.0
0.0
-36.0
-28.0
-7.0
-38.0
30.0
-20.0
-28.0
0.0
-17.0
0.0
-2.0
-27.0
-10.0
-9.0
-49.0
-66.0
-6.0
0.0
30.0
-29.0
-17.9166666667
-30.0
-20.0
0.0
5.0
0.0
-30.0
-9.0
0.0
33.0
-13.0
1.0
-49.0
-6.0
-20.425
0.0
-30.0
-57.0
-20.0
-8.0
-30.0
-5.0
-4.66666666667
-6.0
-5.0
-40.0
-16.0
-34.0
-30.0
0.0
-30.0
-107.466666667
-158.966666667
-34.0
-35.0
-24.0
9.75
-4.0
-28.0
0.0
-25.0
0.0
-20.0
-40.0
-10.0
-44.0
-10.0
0.0
-150.333333333
15.0
0.0
-10.0
-20.0
-4.0
3.0
0.0
-3.0
2.0
-20.0
-37.2952380952
0.0
-30.1666666667
-26.0
-20.0
0.0
-30.0
0.0
-10.0
17.0
0.0
-38.0
-18.0
-32.0
-19.0
-44.6666666667
-6.0
-20.0
-38.0
-27.5
0.0
-8.0
-10.0
0.0
-20.0
0.0
-4.0
-6.0
-10.0
30.0
1.0
0.0
-50.0
-56.7333333333
18.6666666667
-44.6666666667
0.0
-30.0
1.6
-30.0
-30.0
0.0
6.0
-52.5
-49.0
-10.7619047619
-40.0
-110.0
-30.0
-20.0
-27.0
-30.4
-7.0
-18.0
-10.0
-21.2777777778
-39.0
0.0
0.0
10.0
0.0
-64.5
-30.0
-38.0
-10.0
0.0
0.0
6.0
0.0
-33.0
-6.0
3.0
-29.0
-75.25
-10.0
-10.0
-30.0
8.0
-38.0
-40.0
12.5
-10.0
0.0
0.0
-20.0
-20.0
-30.0
-10.0
7.0
0.0
0.0
-44.0
-71.3333333333
4.66666666667
-20.0
-20.0
0.0
-10.0
-6.0
0.0
-10.0
0.0
-35.0
0.666666666667
-10.0
-16.0
-30.0
0.0
0.0
-3.0
-30.0
-20.0
-25.6666666667
-35.0
-18.0
-8.0
2.0
-37.5
-30.0
-30.0
-40.0
-123.166666667
-58.5
0.0
4.0
-28.0
-28.0
-20.0
-312.738095238
-40.0
0.0
-30.0
-27.0
-7.0
-20.0
0.0
-40.0
0.0
-27.0
-8.0
-6.0
16.3333333333
-40.0
-34.0
-30.0
-52.3333333333
-18.0
10.0
-32.0
-38.0
-20.0
-37.0
36.0
-32.0
-33.0
-36.0
-4.0
-20.0
-30.0
-81.3333333333
-18.0
-30.0
-10.7
0.0
-10.0
-30.0
-10.0
-28.0
0.0
-18.0
-10.0
-54.5
-30.0
17.0
-30.0
-20.3333333333
0.0
-20.0
0.0
-10.0
4.0
-20.0
-40.0
-21.6666666667
0.0
0.0
-20.0
-37.25
-50.0
-29.4
-49.0
0.0
-52.2333333333
-40.3333333333
0.0
0.0
-194.166666667
-49.0
0.0
0.0
-38.3333333333
-30.0
0.0
-30.0
-10.0
-40.0
-30.0
-20.0
12.5
-40.0
-51.8333333333
-38.0
-40.0
-17.5
6.5
-89.0
-10.0
-212.882900433
-74.3333333333
0.0
-87.5
-30.0
6.66666666667
-28.0
-20.0
0.0
-20.0
-18.0
-29.7142857143
-40.0
3.0
0.0
-10.0
0.0
-6.0
-35.0
-10.0
-20.0
-28.0
-10.0
-50.0
0.0
-58.4904761905
-98.4166666667
-1.75
-20.0
-2.0
-35.0
0.0
0.0
-36.3333333333
-20.0
-20.0
-14.0
-33.0
-12.0
-1.0
-1.0
0.0
-10.0
0.0
-10.0
5.0
-18.0
-34.0
-30.0
-30.0
-6.0
-30.0
-26.0
0.0
-16.0
-20.0
-18.0
-30.0
-35.0
-34.0
-19.0
-28.0
50.0
-13.0
0.0
-20.0
-6.33333333333
-20.0
3.0
-30.0
-10.0
-47.6666666667
0.0
-2.5
0.0
-40.0
-24.0
-7.0
-28.0
0.0
-7.0
-29.0
50.0
-20.0
-10.0
-27.0
-2.0
0.0
