synergy	colval
-184.333333333	27.5862068966
-278.371527778	438.271428571
-32.75	35.9444444444
-85.125	38.3
-10.75	0.5
-217.316666667	709.032967033
-415.086458333	91.5
-456.5	140.25
0.0	5.75
-11.0	37.0
-41.0	11.0
0.0	3.0
0.0	46.875
-34.9375	326.886189834
-31.4142857143	102.2
0.0	40.1428571429
-117.375	406.066666667
-577.886548913	562.791304348
0.0	25.4285714286
-912.683333333	271.485714286
0.0	108.0
-27.9166666667	175.95
-531.604222286	777.675894788
-62.6666666667	17.2
0.0	39.5
0.0	0.0
-11.0	154.75
1.75	29.5
5.43571428571	133.8
-10.0	9.0
-31.8416666667	48.2083333333
-79.7708333333	198.944444444
0.0	87.2272727273
-35.5	67.1875
-35.6666666667	5.11627906977
-2.5	15.25
0.0	14.75
-121.649583333	122.541666667
-391.875	39.4117647059
703.1875	2677.93722944
1636.11904762	2293.01954023
-185.25	4949.9
1140.45833333	4316.36324786
0.0	828.5
640.141666667	1336.0502381
0.0	50.0
0.0	363.571428571
0.0	20.6666666667
-38.5	46.3333333333
-664.5	4.125
-142.988461538	155.263157895
53.875	268.1
-157.119791667	33.0
-291.691379253	289.36746988
0.0	3.0
-151.888888889	0.75
-714.055027174	219.757142857
0.0	41.4705882353
-36.5512820513	162.730769231
286.875	487.119047619
0.0	0.0
-386.64990942	477.107142857
13.4705882353	52.1411764706
-695.225	544.785714286
-43.8775252525	166.083333333
1529.90555556	4386.26510989
-253.990277778	385.733333333
9.625	553.281318681
-1407.43333333	263.353846154
-31.8125	3.0
59.5833333333	678.833333333
0.0	84.3333333333
-8.75	69.4882260597
-1738.0875	904.602564103
-137.921052632	192.345864662
0.0	43.3
2609.91666667	6634.21173271
0.0	1.0
-149.563888889	44.5555555556
153.5	922.636842105
-42.95	0.666666666667
-114.5625	162.388888889
-30.25	149.142857143
-131.0	244.644444444
-1.0	14.1428571429
-15.5	71.3333333333
0.0	0.0
-88.9166666667	385.0
-806.350750064	740.974612737
-571.875	618.5625
0.0	0.0
-335.0	85.0833333333
-14.0	176.916666667
-13.5	31.6666666667
-51.625	137.25
-130.05	131.0
86.6484848485	805.775697865
0.0	1.5
-450.666666667	34.1578947368
-112.5	511.64029304
0.0	15974.0
0.0	316.1
-14.3333333333	213.660377358
-387.660326087	407.257142857
-478.41553442	369.022954823
0.0	19.5
0.0	45.3333333333
-5.75	32.6923076923
0.0	9.42857142857
-456.543154762	369.536363636
-536.0625	50.0
-14.75	0.0
-200.463257576	46.7
17.0	88.1292517007
-64.25	145.624441133
-382.791666667	207.583333333
-76.25	128.712585034
-5.91666666667	78.75
-306.678571429	58.25
-43.9166666667	14.4444444444
0.0	214.5
285.25	776.151785714
0.0	1.14285714286
-383.4	899.574358974
-71.75	130.183333333
-26.6395833333	291.333333333
0.0	20.3333333333
-17.25	543.416666667
160.0	398.0
239.695652174	1605.80071611
9.0	49.2666666667
-71.25	11.3571428571
0.0	34.0
-421.063687865	283.418751931
-136.583333333	91.5128205128
-139.555555556	158.884615385
-291.244444444	62.6507936508
-938.441666667	1063.34725275
0.0	10.5
-715.225	117.272727273
-306.073611111	52.2
-1477.25763889	515.39010989
17.0	626.083333333
93.0833333333	565.801242236
-156.625	46.3
-272.0	64.3333333333
230.3	504.8
0.0	0.0
118.425	511.233044733
-474.808333333	1068.58571429
44.7	252.733333333
-14.8125	7.07142857143
-549.645833333	341.454545455
-197.0	40.8974358974
0.0	40.0
-98.8000992063	2482.60660173
-124.238461538	180.263157895
0.0	9.4
-452.762756643	530.341758242
-14.3333333333	21.3448275862
-234.25	6.71428571429
-281.137298977	781.618751931
-34.0416666667	24.5454545455
-110.932692308	170.25
-86.375	59.5
-728.67366673	482.15794607
-142.625	102.9375
46.4625	99.3
-760.183333333	391.331550802
-8.5	28.25
0.0	167.857142857
12.8333333333	119.3
-325.75	173.543589744
0.0	12.6
-21.28125	789.316666667
-35.0416666667	23.96
-5.4	38.2
-213.75	164.545454545
-46.75	51.0
0.0	52.5
-3.5	2.75
0.0	5.0
100.8	465.661616162
-143.805555556	13.75
-846.568916063	585.675091575
-56.625	26.0555555556
0.0	0.0
-60.25	91.7118644068
0.0	832.0
0.0	98.9523809524
-1070.6875	202.181818182
0.0	9.22222222222
-23.4375	531.316666667
-696.229166667	115.333333333
245.166666667	777.564102564
0.0	35.125
5.33333333333	120.702380952
-1153.60763889	142.095238095
182.875	613.283333333
-280.791666667	118.2
0.0	32.1111111111
-23.5	96.8
1213.75595238	1907.43706294
-25.0	121.583333333
-86.8125	32.8888888889
-209.604166667	129.65
-23.5	36.6666666667
1.0	6.0
-114.333333333	47.3055555556
-27.8402777778	693.988095238
0.0	97.75
-761.541666667	86.8484848485
-38.5	196.142857143
-31.7769607843	29.5
0.0	14.5384615385
0.0	39.1428571429
-1610.66666667	356.48951049
-375.943064182	589.5804329
0.0	36.1428571429
-25.6666666667	110.333333333
-1162.36190476	900.842424242
0.0	98.75
10.125	278.555555556
-3.0	164.714285714
-10.5333333333	2.5
0.0	123.571428571
0.0	73.5
0.0	10.0
0.0	5.0
-122.25	47.48
-97.34375	146.333333333
-19.5	23.375
-45.875	25.5555555556
-39.75	94.4615384615
-140.388888889	227.5
182.983974359	592.634502924
-34.396969697	794.245743146
-347.669200226	148.36746988
-33.8888888889	65.1
0.0	49.0
-31.2665802764	235.428571429
0.0	33.6666666667
29.7	232.666666667
-18.25	11.0
0.0	18.0
-1770.66597222	700.214285714
522.5	1156.83333333
-672.058333333	374.147727273
-963.3125	403.111111111
-541.5	5586.0
-27.25	104.214285714
1213.03333333	3708.15555556
-477.791666667	229.666666667
-34.0	132.578947368
-17.175	156.097222222
0.0	121.5
-5.0625	0.0
-128.583333333	215.826923077
0.0	58.75
-111.135416667	122.0
470.875	7785.0
-95.2638888889	105.064982403
-728.479166667	33.6666666667
-345.375126263	568.028571429
39.0	153.875
-494.200840643	189.36746988
-201.563988095	439.636363636
-578.532738095	379.636363636
-186.119791667	208.277777778
0.0	0.0
-92.7083333333	428.881578947
0.0	20.2307692308
-376.744047619	492.86013986
-46.875	16.1111111111
302.022916667	855.470238095
-10.375	77.8
-42.45	46.5
103.416666667	207.333333333
-52.0833333333	0.0
-11.1578947368	180.87675711
-23.7208333333	6.5
0.0	31.7777777778
-974.125	242.5
-22.0	132.758928571
-42.7430555556	147.942577031
-179.010416667	240.888888889
0.0	16.3333333333
-502.872056159	308.791304348
-36.25	17.6666666667
-1.33333333333	77.1109022556
0.0	20.6363636364
-192.675	232.946666667
-13.25	123.461538462
-337.077777778	311.317460317
-752.208333333	383.672727273
0.0	108.823529412
-144.952302632	113.589285714
-874.438257576	612.735714286
-2.0	27.75
-176.101515152	379.028571429
-303.8125	77.4285714286
298.5	686.863636364
-72.4944012493	17.5
-213.25	1274.0
56.5	637.041666667
0.0	42.6666666667
-29.3888888889	33.3529411765
-8.41666666667	133.076923077
-19.75	5.6
-0.25	27.3636363636
1005.29166667	2187.55555556
-103.583333333	198.305555556
0.0	150.090909091
0.0	0.0
-14.25	0.0
-100.375	331.0
-213.875	486.150943396
-75.5681818182	197.944444444
0.0	44.6666666667
-89.95	89.2727272727
0.0	8.5
-103.65625	54.875
-312.3	180.727272727
-99.0	353.2
222.289141414	494.991830065
-340.469444444	908.904545455
4.90833333333	148.208333333
852.166666667	2280.47222222
-6.875	1.0
-138.833333333	425.611336032
-60.2291666667	18.0
-29.375	26.0
-42.8552631579	21.125
0.0	121.0
-27.25	70.1428571429
-1301.1	22.0
-111.958333333	167.9
0.0	35.9
0.0	96.0
216.464930556	732.666666667
-32.0	21.3333333333
-574.291666667	1.0
-76.75	130.236842105
-73.4285714286	57.25
-976.625	94.4
-942.4375	352.555555556
-81.890625	32.5555555556
0.0	19.5
0.0	12.3333333333
-160.080555556	1243.75555556
60.0	186.8
0.0	8.0
0.0	69.96875
30.75	159.5
0.0	3.0
-17.7	0.0
-365.277777778	1729.30357143
57.6736111111	233.979084967
-326.274305556	244.873015873
-77.9166666667	128.961887477
-22.375	8.29411764706
0.0	26.0
-87.0717948718	270.960127592
1103.375	3033.625
0.0	1.0
0.0	36.8
0.0	918.153846154
-5.5	65.1666666667
-34.0625	22.3333333333
44.5576923077	219.46978022
-25.0	14.7959183673
-18.125	30.8947368421
0.0	235.0
-49.1666666667	561.461538462
-526.979166667	123.528571429
36.125	255.85
-73.1041666667	146.888888889
-530.79053442	173.382142857
-213.295833333	443.417948718
-708.15327381	143.600649351
376.229166667	637.85
-118.016666667	142.6
-890.125	371.5
-155.266666667	195.3
0.0	18.6
-27.5416666667	4.5
-25.3125	149.391304348
1073.58333333	2341.24404762
-239.625	151.846153846
-112.25	58.0357142857
33.4739583333	380.266666667
-116.030555556	304.361904762
0.0	155.75
-87.5	63.4426229508
0.0	28.5
0.0	291.95
-9.0	250.98
-55.1597222222	65.408496732
58.7171052632	481.008336058
-298.333333333	91.7692307692
-19.875	8.07142857143
-94.6507575758	414.8
-966.933333333	73.2
-36.25	181.0
-10.0	112.373626374
-392.491071429	353.678571429
-225.625	0.0
0.0	41.4074074074
-1.0	2.0
-42.8552631579	49.5172413793
0.0	28.0
0.0	0.333333333333
0.0	43.4130434783
-93.99375	189.166666667
-110.18125	32.28
-104.791666667	23.0714285714
0.0	183.0
-164.604166667	107.933333333
0.0	15.3333333333
91.0	1148.37222222
0.0	0.0
-767.957201087	411.026373626
-1557.60416667	323.307692308
-558.75	51.4583333333
-84.3270833333	27.4285714286
-103.875	68.8
11.75	120.333333333
-260.666666667	8.6
-284.583333333	90.7724137931
-72.2916666667	127.7
-857.715333397	153.124612737
-110.984375	167.85
466.25	954.380952381
108.479166667	404.333333333
-7.23529411765	2.2
-2.0	19.5961538462
-486.583333333	229.23015873
-114.6	1676.85185185
-354.75	90.6833333333
-42.375	145.125
-637.225	320.939393939
0.0	0.333333333333
-249.0	50.0
0.0	63.0
-38.3333333333	35.696969697
33.3125	323.666666667
0.0	62.5263157895
-12.25	15.0
-4.95	24.8055555556
-27.9166666667	81.8
-8.23529411765	21.0
-140.109375	118.85
0.0	3.5
-7.25	9.0
-45.5833333333	111.0
-5.75	32.5
-129.916666667	74.8769230769
-990.125	76.4
