synergy
-2.10517534009
-1.82759790134
-2.52450979698
-2.45641972747
-1.67999351342
2.20835479161
2.12972745868
-0.615727086773
-2.45608125771
-2.67965504366
1.20869326137
-2.86993407156
-2.61538861701
-2.73764155559
-2.90126512975
-2.72534700814
-2.92588880989
-3.03754050486
-2.78299505031
0.118202706206
3.04127962928
-2.89027435801
0.577243638871
-2.5344080561
-0.613035389032
-0.0260818845211
1.64151006551
-1.97166011581
-1.83660917498
-1.58206372044
0.0517391300473
-1.69371541541
0.227657251661
8.89618872019
-1.8028314911
2.11854117597
-2.62691336949
15.041618099
6.90500425417
-2.14442233671
-2.53406958634
-2.61269691927
-1.35815146473
-2.36799612266
-1.97132164605
-2.75764337229
-2.83627070522
4.05207759981
4.30662305435
-2.43959622861
-0.772004278579
28.89652719
-1.18505077407
-2.8489273555
-0.494765309597
-2.82999079052
-1.75538160441
-2.70080325695
-2.92281724296
5.0513061891
11.9743831122
-3.1622307327
1.00858278484
1.93165970792
-3.20495413695
-2.72265531039
-2.13570180588
-0.468109855849
-0.867601763413
-2.94622909634
-3.05788079132
-2.80333533677
-1.8819626697
48.7865687988
-2.29500916519
-0.958885746625
-2.27231565075
-2.60472370072
1.15444430372
0.0775212268011
-2.96520217745
-3.01680135384
-0.161892262935
-3.04906525734
2.79538433281
-2.95007021264
-2.27197718099
1.06038928812
-3.09516112174
-2.60563760205
-2.46915194006
-1.82202627162
-2.76354183781
-2.38889936615
-2.33085184068
-2.48173060682
-3.19436617869
-2.97060247317
-2.55343336055
-3.13548580013
-2.85367456913
2.28281109285
-2.81888814249
-2.79519013533
-1.2863055848
-2.57888880776
-2.35512510224
1.27263347472
13.0562448052
-1.53570115927
-2.66194396385
-1.25388992828
-0.470278597843
-1.60345953005
-1.41179416404
-1.75534046138
-2.14883084229
-0.785010231986
0.711111618273
5.49472294871
-0.254101955082
-2.71907024136
-2.2229483911
0.560662939335
-1.71958767056
-2.13287816274
-1.2234658203
-1.84882334863
-2.28897572372
-2.18867939365
-1.81403692199
-2.1644639573
-1.22997386072
-2.0062101552
-2.07439372894
-1.01410262036
-1.1649813865
0.769508710082
-1.97931619371
-0.00672758439087
-1.75555248818
-0.444284479992
-2.59516324613
-1.94816262973
-0.724398924206
-2.16455129929
1.08662379691
0.0592124062327
-0.689612497561
-2.37929200576
-2.44480190919
-1.85809240137
-1.60691730517
-3.29516857403
-1.86428525168
-3.53736526688
-2.28694053021
-3.65591249283
-1.75279658918
-1.03304719907
-2.78187210286
20.4630746512
-2.40043968682
-1.50213892216
1.6547400172
-0.967107208443
-2.47098535818
-1.43619893154
-2.02804079827
-1.12974003362
-2.09686031571
-2.4780108278
-2.07125559982
-2.03837588191
-1.00496431801
-3.12565392545
-0.227353160792
-2.00358945526
-1.97243589129
-2.16141317017
-1.93764946464
-3.09871281673
-2.88258674013
-1.88999414754
-2.33138848305
-1.26319004085
-3.49586570717
1.36783799654
-3.16632928333
-2.56789096491
-2.57529837232
-2.25760865463
-1.85495427225
-2.94849426563
0.435100715088
-3.01757153427
-3.34418425103
-3.27892536778
-1.26602552087
-3.84240141943
-3.88819147468
-0.822932591429
5.18996725548
-1.04265089935
-0.503908463145
-3.54969851839
9.51556036486
5.52846021177
-3.32347356086
-2.36926361611
-2.30400473286
-3.29110488595
