avimp
20.6071428571
1.0
371.257309942
85.671875
128.0
23.5454545455
63.0
284.8
5.5
3.0
27.6203703704
97.4705882353
65.5
1598.5
66.6911764706
362.212121212
4.33333333333
238.948412698
83.8518518519
26.0
99.9166666667
142.140350877
17.1730769231
7.0
7.33333333333
405.0
45.0
15.5
112.34375
214.5
305.652173913
10.7
54.6
163.604166667
22.03125
73.8684210526
110.875
21.5666666667
52.5
35.625
137.876811594
128.0
58.652173913
78.7380952381
68.4607843137
223.961538462
19.1
40.0
29.8
98.0
84.3333333333
13.8571428571
9.4347826087
9.22222222222
88.6923076923
130.538961039
0.0
12.75
291.95
91.5307692308
132.0
1598.5
36.8
17.375
5.0
48.4130434783
51.5869565217
9.4
37.2352941176
11.75
51.2
300.833333333
74.5
135.055555556
0.0
121.333333333
5.25
21.5
4.375
48.3194444444
0.0
208.444444444
152.409090909
89.6666666667
16.3333333333
0.0
49.1724137931
239.256554307
10.0
72.5714285714
58.5555555556
55.4916666667
109.0
104.833333333
14.0
90.03125
91.0
116.8
47.4444444444
15.3333333333
103.423076923
123.194444444
16.3571428571
91.8571428571
13.2
68.9821428571
51.4068627451
49.0
29.2105263158
18.0625
221.333333333
0.0
3641.5
46.1132315522
172.092592593
196.431034483
134.28125
282.385416667
75.5
309.8
115.875
20.6
90.8686868687
20.5151515152
40.30625
112.176470588
409.361904762
0.0
0.0
94.4666666667
166.666666667
48.0
16.0454545455
79.0
132.294117647
6.1
20.1
170.193877551
29.1
36.0679012346
22.1493710692
123.368421053
159.307692308
155.566666667
32.0
26.9230769231
44.6
42.8333333333
15.6507936508
2.5
21.0
132.666666667
106.233333333
73.0
98.9523809524
1.5
406.841666667
577.266666667
28.0
144.153846154
80.5
19.5
96.0
181.921052632
31.0416666667
11.0833333333
105.28125
0.0
150.090909091
63.8
37.3404255319
8.4375
8.5
25.1111111111
36.2142857143
31.9333333333
235.0
10.5
43.8916666667
50.88
12.1315789474
316.1
10.5
39.5
60.5
181.25
47.28
96.0
28.7857142857
23.9
25.4247311828
40.1428571429
117.475
108.68
24.7208333333
93.619047619
77.375
187.2
48.2083333333
51.3529411765
70.7142857143
7.1
132.444444444
40.7342342342
32.8333333333
98.75
9.79487179487
228.512195122
45.3333333333
59.9285714286
119.992063492
46.0535714286
21.0
39.1707317073
185.705882353
20.2307692308
12.0
1.25
2.56666666667
3.0
17.5357142857
32.5714285714
131.995238095
600.666666667
20.6666666667
117.907407407
0.0
42.5
832.0
121.5
33.6666666667
87.1666666667
14.5384615385
48.2142857143
87.4615384615
24.25
1228.6
3.33333333333
77.15
64.3260869565
18.4166666667
50.0
11.4444444444
1.0
33.0
19.4166666667
1.5
62.3
120.692307692
34.0
0.333333333333
63.8078231293
34.2644927536
6.1875
181.5625
29.35
46.5303030303
22.3928571429
55.4186046512
541.6875
64.6376811594
91.375
61.4193548387
5193.33333333
108.0
43.75
63.84375
256.403225806
19.5
41.4705882353
2.0
70.9285714286
3.0
11.2941176471
120.522522523
34.0625
28.5
40.375
71.3611111111
36.9814814815
57.2742316785
321.286516854
19.619047619
61.75
221.666666667
0.0
194.722222222
164.466666667
39.275
111.0
21.0
92.6764705882
50.75
5.75
14.9166666667
11.0
25.125
10.0
74.375
14.75
2.0
315.111111111
12.8181818182
31.7777777778
54.0892857143
48.862745098
31.619047619
18.0
20.6363636364
115.627272727
60.3157894737
38.2816091954
310.383561644
27.0714285714
12.7
87.6666666667
183.0
12.6
35.9
98.6666666667
159.066666667
173.209302326
66.1875
62.625
8.5
32.0
78.55
108.823529412
25.1
16.1
1.75
9.97916666667
2.75
216.666666667
473.045454545
50.0
38.3235294118
55.2
35.7
10.8333333333
20.1875
0.0
31.6
132.642857143
59.0
3.5
80.0
0.0
53.9202898551
1.75
12.3333333333
21.6041666667
162.833333333
57.8181818182
66.5740740741
7.0
73.0869565217
30.1764705882
133.461538462
10.5
81.7142857143
2.0
14.0
98.1060606061
37.5789473684
134.8
47.9763681592
146.941176471
40.5344827586
10.9
123.08974359
58.75
31.4145299145
8.8
137.384615385
237.71875
2.4
83.0441176471
34.6666666667
73.5
217.481481481
95.96
0.0
73.8812785388
33.0409356725
236.25
52.4722222222
263.862068966
184.25
23.7222222222
36.1428571429
78.1184210526
65.0085470085
43.4130434783
328.0
1.0
8.66666666667
20.7236842105
21.8
69.9166666667
16.7549019608
74.2083333333
132.153508772
167.857142857
43.229468599
18.6
60.568627451
20.0
47.7142857143
9.92592592593
32.0
45.8214285714
42.5
59.4545454545
504.269230769
35.8
1051.0
125.446428571
73.8944444444
21.8461538462
97.0806451613
49.1896551724
25.4285714286
61.8420745921
42.3333333333
125.53125
59.3125
71.2435897436
38.7972972973
95.3
87.2272727273
151.333333333
129.735294118
43.0
150.0
464.65625
62.7142857143
154.133333333
0.0
10.0
69.96875
327.947368421
99.141025641
32.1111111111
26.5
95.8214285714
58.975
223.060606061
101.75
65.2138888889
23.4871794872
180.775
322.28125
98.5
342.880208333
22.5
42.6666666667
3.0
828.5
23.7608695652
45.65
68.0303030303
466.78
89.4523809524
748.525641026
2.0
1.14285714286
31.1964285714
123.571428571
63.1388888889
47.125
0.0
14.9038461538
214.708333333
63.1470588235
3.0
6.1
375.4
41.9375
79.2222222222
591.416666667
116.076923077
9.42857142857
160.016666667
55.6
70.4285714286
623.064516129
27.6363636364
4.25
85.4444444444
60.7142857143
59.9285714286
484.027272727
5.875
163.142857143
120.306666667
237.792592593
0.0
30.8666666667
22.0
57.2777777778
19.0
89.8333333333
62.5588235294
102.631944444
23.1818181818
19.9259259259
0.333333333333
902.05
45.4
29.0833333333
18.6785714286
62.5263157895
0.5
2.0
95.8333333333
16.0
121.0
218.347222222
69.75
76.4117647059
9.0
144.294642857
10.25
61.0185185185
91.8888888889
18.0
1.0
0.5
136.0
8.0
100.833333333
112.5
202.393229167
45.0
0.0
16.2916666667
109.291666667
103.666666667
27.4035087719
330.666666667
5.0
5.625
204.0
97.75
7.16666666667
15.7
59.0
113.0
14.75
240.555555556
3.4
219.357142857
74.5
30.7727272727
155.75
41.7222222222
32.4615384615
