synergy
-32.25
40.8055555556
0.0
0.0
-101.35
0.0
23.9791666667
-5.99038461538
-122.458333333
50.051010101
16.4166666667
-0.590643274854
102.123333333
-2092.93333333
0.0
0.0
-2.70953583454
-17.025
30.7575757576
0.5
38.347594246
0.15
-14.1333333333
-359.46031746
0.0
26.0966666667
0.0
-188.254885057
-80.6205128205
17.4832156148
-359.074074074
0.0
-96.0495614035
-80.6113235294
0.0
0.0
0.0
60.2166666667
44.8947368421
319.407214082
0.0
-44.0092592593
166.638413341
-15.6284722222
-94.25
-79.435629085
-100.02880291
-154.170634921
-9.67675438596
36.8541666667
0.0
-35.6631944444
-8.16666666667
-23.0074074074
143.625
110.296296296
38.0194805195
-257.031944444
0.0
0.0
43.71875
-11.3541666667
-20.5
0.0
0.0
8.58333333333
-5.33333333333
0.0
379.282539683
0.0
272.64414951
67.4226190476
50.3894056261
0.0
-106.85
-44.0464566472
6.35587944664
376.828822055
0.0
0.0
-43.3694444444
0.0
51.40625
145.133333333
-9.47307692308
116.193333333
-54.0192307692
-91.3888888889
0.0
-148.5
-63.6239880952
53.8570075758
-49.3764367816
20.2292592593
0.0
8.44444444444
-25.2992877493
8.58333333333
-22.75
-72.4535714286
0.0
0.0
-22.0972222222
35.7777777778
-66.753968254
0.0
17.3416666667
-4.97222222222
-11.7189054726
-12.5208333333
-31.0969924812
0.0
0.0
-51.6443994602
-190.636507937
-63.0497835498
0.0
6.25
0.0
-34.1607142857
-129.928571429
3.74209401709
-163.018678161
-91.8498015873
2.12962962963
3.54166666667
-14.0
86.6475274725
-100.339090909
-386.375
0.0
7.5
-20.0
0.0
0.0
59.8377549108
-12.7571428571
0.0
192.461111111
-115.980455957
0.0
-215.051190476
0.0
-94.5666666667
185.417689871
-46.8916666667
0.0
0.0
66.375
7.20833333333
13.5178571429
-5.5
17.4020833333
-133.527777778
0.0
32.640625
-33.1085271318
5.125
0.0
-92.9737301587
-80.7303921569
-714.059749278
1648.47213875
2289.7
2678.18778999
0.0
141.655244709
0.0
0.0
0.0
-15.3333333333
-662.4375
-33.9128687102
97.9611111111
-16.7261904762
-69.4682828743
0.0
-75.6736111111
-65.0208286279
0.0
-21.4752136752
148.043650794
0.0
171.774431034
8.11568627451
310.741005291
-10.8970959596
1584.25239621
-90.822979798
-103.343772894
-524.835531136
-13.3833333333
-53.2083333333
0.0
-8.92974882261
-418.902380952
36.3842105263
0.0
-1082.86199356
0.0
-45.6479166667
-154.318421053
-53.9888888889
-71.9094065657
79.2619047619
-91.5481481481
6.07142857143
20.1666666667
0.0
231.208333333
-181.440956344
31.125
0.0
-103.6875
16.5138888889
2.33333333333
57.0833333333
0.633333333333
41.7352030154
0.0
-433.587719298
-145.546764347
0.0
0.0
132.884696017
176.372546113
43.93174941
0.0
0.0
17.9615384615
0.0
-5.6573336751
-288.461805556
-14.75
-48.671969697
17.1343537415
-81.8217834078
-163.71875
-33.9350907029
33.4583333333
-64.6845238095
-22.2592592593
0.0
182.424107143
0.0
-106.153653846
-56.3694444444
21.1518518519
0.0
254.458333333
121.0
99.3872023302
19.0027777778
-65.5714285714
0.0
-56.014380052
-147.142094017
78.1550671551
-124.210967813
-206.029324379
0.0
-30.4944055944
-10.222979798
-291.17954823
-247.680555556
88.1218081435
-123.508333333
-239.833333333
208.2
0.0
-128.716263829
102.968624339
23.3666666667
-11.2767857143
-20.7736742424
-104.068376068
0.0
-17.7189331867
-15.1628687102
0.0
61.2775216933
-3.66091954023
-151.69047619
-120.93735985
-6.33080808081
-56.0230769231
-17.9166666667
-27.9402618996
-91.15625
28.3227777778
-96.1088695618
13.1666666667
0.0
-22.5805555556
-123.236431624
0.0
121.850992063
-4.00916666667
2.075
-57.9659090909
14.875
0.0
-0.5
0.0
103.098021886
-72.8680555556
-251.837876857
-27.9823232323
0.0
20.9745762712
0.0
0.0
-451.231331169
0.0
-150.980555556
-218.464285714
431.221688034
0.0
-35.998015873
-233.594932845
-121.507638889
-81.5991666667
0.0
-20.275
1199.77529415
35.7916666667
-35.9490740741
13.9652777778
8.77777777778
-1.0
-63.4398148148
