synergy	colval
-23.8625	2.0
-10.85	2.0
-20.8625	4.0
-64.075	1.0
-21.675	23.0
-41.8125	3.0
-49.9625	1.0
-37.55	1.0
-52.775	7.0
-47.075	1.0
-41.725	2.0
-42.2875	1.0
-39.325	1.0
-20.5375	3.0
-23.7625	6.0
-20.225	1.0
-53.675	11.0
-18.325	12.0
-28.5125	2.0
-70.1875	1.0
-46.075	1.0
-24.75	1.0
-27.3125	5.0
-28.5	2.0
-35.2375	1.0
-48.0125	1.0
-38.75	4.0
-64.15	4.0
-41.6875	1.0
-46.4625	1.0
-19.375	8.0
-43.9375	2.0
-17.9875	7.0
-47.3625	2.0
-44.95	1.0
6.9	61.0
-33.475	1.0
-26.425	4.0
-42.2875	1.0
-31.0375	3.0
-31.55	4.0
-41.5375	1.0
-46.4875	2.0
-30.6375	15.0
-37.5125	1.0
-63.925	14.0
-19.65	1.0
-47.2375	6.0
-28.7625	3.0
-42.1625	3.0
-17.7	5.0
-56.4875	1.0
-50.0	5.0
-46.525	1.0
-43.825	2.0
-30.2625	1.0
-27.9375	14.0
-43.1875	1.0
-48.3625	1.0
-36.3	1.0
-26.7625	1.0
-54.1	1.0
-43.5375	10.0
-49.05	4.0
-48.5375	7.0
-37.4875	2.0
-50.1625	4.0
-48.0375	1.0
-41.925	1.0
-41.1125	1.0
-34.8875	1.0
-47.55	2.0
-44.0375	6.0
-59.3375	1.0
-38.7625	1.0
-38.6125	1.0
-45.05	2.0
-32.9375	7.0
-29.325	2.0
-26.725	1.0
-71.0375	1.0
-55.2875	1.0
-26.85	3.0
-46.1875	1.0
-27.9125	2.0
-26.5625	4.0
-34.7375	25.0
-46.2875	9.0
-32.4125	1.0
-34.725	2.0
-27.0875	1.0
-24.7875	2.0
-35.925	2.0
-45.475	5.0
-30.0375	1.0
-31.0375	1.0
-40.3625	3.0
-23.6625	1.0
-14.5125	2.0
-36.9375	3.0
-25.1	1.0
-36.65	1.0
-33.2	6.0
-53.1	1.0
-52.45	23.0
-28.4	1.0
-71.725	2.0
-30.775	9.0
-37.7875	2.0
-45.575	1.0
-40.9375	1.0
-44.8625	1.0
-34.9	2.0
-43.6375	6.0
-43.575	1.0
-34.7625	15.0
-39.2625	1.0
-34.475	1.0
-21.7125	14.0
-42.85	6.0
-51.7	7.0
-28.4875	2.0
-30.475	6.0
-22.2125	4.0
-32.925	2.0
-28.9125	5.0
-59.55	1.0
-33.3875	1.0
-50.5625	2.0
-33.2875	1.0
-50.6375	6.0
-39.25	4.0
-17.5875	14.0
-35.375	7.0
-34.625	1.0
-54.975	4.0
-67.5	3.0
-35.3125	2.0
-15.3	1.0
-41.1375	4.0
-30.875	1.0
-28.0125	1.0
-37.7625	1.0
-37.9125	5.0
-22.2	1.0
-43.8	1.0
-38.0625	1.0
-39.1	5.0
-42.475	1.0
-53.925	1.0
-43.325	2.0
-33.6125	1.0
-49.3875	4.0
-54.075	3.0
-60.4125	3.0
-38.9625	1.0
-49.2125	13.0
-40.8	2.0
-57.9625	4.0
-51.4125	3.0
-37.1875	8.0
-72.825	5.0
-55.1625	1.0
-68.275	2.0
-38.7625	1.0
-50.5625	1.0
-23.3	5.0
-29.825	2.0
-53.8375	2.0
-28.0	3.0
-28.8	4.0
-35.9375	5.0
-26.675	3.0
-57.775	1.0
-43.7375	7.0
-25.225	3.0
-60.2375	11.0
-34.55	1.0
-50.275	3.0
-46.925	2.0
-36.9625	1.0
-42.3375	1.0
-34.0125	1.0
-30.2875	1.0
-28.1	2.0
-37.075	8.0
-59.275	1.0
-57.675	2.0
-55.125	23.0
-51.9375	2.0
-56.2375	2.0
-33.775	3.0
-24.3625	10.0
-56.9875	1.0
-23.3125	4.0
-49.1625	5.0
-47.725	4.0
-55.8375	5.0
-34.3	1.0
-47.4625	1.0
-40.1375	3.0
-35.725	3.0
-56.7875	1.0
-46.2875	4.0
-43.25	4.0
-27.675	2.0
-45.8	7.0
-46.75	1.0
-31.275	2.0
-21.0375	1.0
-30.9625	9.0
-37.575	1.0
-44.075	4.0
-32.275	1.0
-32.0875	11.0
-37.7	1.0
-42.1875	1.0
-38.25	2.0
-30.2125	1.0
-35.0375	12.0
-32.9375	2.0
-30.55	17.0
-17.4375	1.0
-43.9875	2.0
-31.6	4.0
-29.1375	1.0
-34.9375	6.0
-32.8625	1.0
-13.775	4.0
-32.25	3.0
-41.0625	6.0
-52.7	1.0
-48.225	2.0
-62.8625	3.0
-44.8125	6.0
-43.1875	2.0
-41.5375	3.0
-26.25	1.0
-65.875	3.0
-40.5	7.0
-48.575	1.0
-31.925	2.0
-79.1875	4.0
-30.0	1.0
-27.55	2.0
-46.8875	3.0
-51.6875	1.0
-39.8625	9.0
-39.8625	14.0
-64.6	4.0
-89.1375	4.0
-2.85	33.0
-39.1	1.0
-49.275	5.0
-48.8375	3.0
-62.975	14.0
-53.1125	1.0
-22.4875	3.0
-45.9875	1.0
-37.6625	1.0
-54.7375	1.0
-63.7625	1.0
-24.6	1.0
-46.225	1.0
-36.5625	1.0
-31.6125	3.0
-48.8125	8.0
-19.0125	7.0
-44.475	7.0
-35.7875	3.0
-50.45	3.0
-38.3	4.0
-26.4125	1.0
-26.0875	1.0
-48.0625	6.0
-45.05	3.0
-69.8625	4.0
-33.55	1.0
-60.975	1.0
-32.5875	1.0
-48.4375	1.0
-43.55	2.0
-32.6375	2.0
-31.175	7.0
-45.95	1.0
-40.0375	2.0
-35.6	2.0
-28.8125	1.0
-30.1625	1.0
-44.0875	22.0
-68.325	1.0
-41.8625	6.0
-68.225	1.0
-43.575	3.0
-54.0625	1.0
-42.65	7.0
-44.2875	4.0
-37.15	2.0
-33.3625	1.0
-35.225	1.0
-24.475	9.0
-31.8375	1.0
-45.4625	1.0
-34.725	2.0
-21.875	1.0
-77.1125	3.0
-26.6875	17.0
-30.825	4.0
-50.375	3.0
-44.6875	3.0
-38.125	2.0
-73.375	1.0
-35.6875	2.0
-46.3	1.0
-48.875	1.0
-34.7625	1.0
-37.4125	6.0
-32.425	1.0
-46.7125	1.0
-50.6	1.0
-42.6625	1.0
-57.925	6.0
-16.0375	2.0
-27.15	1.0
-69.5875	6.0
-40.6125	1.0
-33.9875	2.0
-38.775	1.0
-32.025	3.0
-56.7	1.0
-20.65	1.0
-47.0375	1.0
-66.6375	5.0
-30.575	1.0
-41.575	2.0
-43.425	2.0
-41.85	6.0
-50.2	2.0
-58.05	1.0
-24.0375	3.0
-42.3375	6.0
-37.3	2.0
-44.95	10.0
-50.0375	24.0
-53.5	3.0
-37.4	3.0
-32.525	28.0
-38.1625	10.0
-43.625	2.0
-38.0	1.0
-16.5125	1.0
-58.6	1.0
-29.6	1.0
-36.425	1.0
-32.175	1.0
-47.625	1.0
-34.75	1.0
-50.425	2.0
-27.5125	1.0
-33.2125	2.0
-35.4875	2.0
-42.4125	10.0
-46.1625	3.0
-46.075	33.0
-63.15	7.0
-59.525	6.0
-58.025	5.0
-30.0125	3.0
-31.45	1.0
-48.7625	4.0
-50.2125	3.0
-47.3375	7.0
-29.3375	1.0
