avshap
0.0
6.91413879395e-09
-1.77462380834e-14
1.53603549633e-12
0.000284090909091
-8.6169772678e-05
2.00773540296e-07
3.81469726586e-06
0.0
0.0004296875
-0.00160358968407
0.00126954078674
3.18432285775e-05
2.36847578587e-16
-6.97544642857e-06
0.000954861111121
0.325028038025
-0.0015625
6.00961538462e-05
0.00446428571429
3.7946199116e-06
9.35872395833e-06
1.95891166536e-13
0.045
1.77110944475e-07
0.015625
0.045
5.69661458333e-06
2.2367997603e-07
9.35872395833e-06
-0.00037109375
1.31697881789e-07
-5.63401442308e-06
0.000520833333333
1.31460336538e-05
2.20850894326e-07
3.75600961538e-06
1.16684857537e-06
4.04275913632e-08
-2.73199642406e-07
-8.66976651278e-09
3.61392372533e-07
1.21786080155e-05
7.98580713752e-14
0.00133979434059
2.80000003295
-1.76603143865e-05
2.69272748162e-07
4.57763671875e-06
5.42117387821e-05
-2.62920673077e-05
3.42078830885e-08
1.60474043626e-09
2.36847578587e-16
0.000142045454545
-0.00324041193182
2.87224264706e-06
-0.000303819444444
9.765625e-05
8.13802083333e-05
-0.001953125
0.00168064117432
6.07084344935e-10
-9.39002403846e-06
-7.31563568115e-05
-4.35026164751e-17
6.103515625e-06
1.95891166536e-13
5.11532738095e-06
5.07061298077e-05
8.96499270485e-05
-2.66335227273e-05
8.66976651278e-08
0.0
8.66976651278e-08
2.47955322266e-06
-9.53674316406e-07
-0.000133167613636
0.0
9.05545091637e-25
4.04274981955e-08
-4.06901041667e-07
0.00491071428571
-3.59030330882e-07
-8.94213479663e-05
9.53674316406e-09
-9.39002403846e-06
4.54747350886e-14
-3.59030330882e-07
1.48228236607e-05
-0.000130208333333
3.81469726562e-06
1.14440917969e-06
-9.53674316406e-07
4.8828125e-06
3.19260817308e-05
2.36735624426e-06
0.0
0.0
7.20553927951e-07
3.48772321429e-06
0.000954861111111
0.0
5.859375e-05
3.55113636364e-05
1.8658845321e-08
-6.49935130678e-05
-4.06901041667e-05
3.0517578125e-06
7.55597514768e-06
0.001953125
0.001953125
7.62939453125e-07
2.67028808594e-06
-0.00625
0.0
-9.91270557701e-20
2.44564480252e-05
8.13802083333e-05
-4.35026164751e-17
-1.62760416667e-05
1.95891166536e-13
2.36847578587e-16
-0.000105794270833
2.81767411665e-08
4.95910644531e-06
-1.62760416667e-05
0.0
0.00535812766882
5.859375e-05
3.81469726562e-06
-9.91270557701e-20
4.23855251736e-08
1.14440917969e-06
0.000184242310518
4.40386908227e-13
0.00133928571429
0.0013671875
0.0151041666667
0.0004296875
2.96698676215e-07
0.000234375
-0.000390625
9.35872395833e-06
-1.77462380834e-14
2.36847578587e-16
0.00025390625
2.87224264706e-06
0.00446715795693
1.47010464066e-19
8.38914219989e-05
7.32032320939e-14
7.32032320939e-14
5.28971354167e-06
0.00677083333333
0.0013671875
4.47591145833e-05
5.69661458357e-06
5.54011418269e-05
0.00137736002604
2.19432385617e-07
-1.93166208791e-05
0.00037109375
3.43322753906e-06
3.19260817308e-05
3.48772321429e-06
3.42078830885e-08
4.76837158203e-09
4.76837158203e-09
1.97466681985e-06
5.13341438257e-07
-0.000347222222222
-8.37904169528e-19
0.00139461143344
1.47010464066e-19
0.00064453125
0.000429739518599
1.50822750515e-17
3.00480769231e-05
-8.8303177445e-10
3.66194248199e-05
0.000284090909091
0.0
4.54747350886e-14
1.27610706148e-06
2.77143797723e-05
0.000520958533654
0.0
2.44140625e-05
0.00276988636364
1.45183010913e-17
-9.91270557701e-20
-2.65381552956e-05
4.11813909357e-08
1.27874636183e-05
0.0
4.69501201923e-05
1.62760416667e-06
2.09358760289e-05
-5.69661458333e-06
2.09263392857e-05
1.14440917969e-06
8.13862791768e-06
6.28303079044e-07
0.0027343750002
1.8310546875e-05
0.000694444444444
0.0
-2.33369715074e-06
-0.000115411931818
9.87333409926e-07
9.16994535006e-10
9.16994535006e-10
4.95910644531e-06
7.32032320939e-14
9.53674316406e-08
9.05545091637e-25
1.31460336538e-05
7.51201923077e-06
-8.66976651278e-09
-0.0015625
0.0
-3.39084201389e-07
4.40386908227e-13
2.98023223877e-09
1.45183010913e-17
2.36847578587e-16
4.54747350886e-14
0.00025390625
1.02766628923e-10
-9.91270557701e-20
9.53674316406e-09
2.66335227273e-05
0.001953125
-7.10227272727e-05
0.0
8.71930803571e-07
9.57761492048e-07
-9.91270557701e-20
9.05545091637e-25
4.0706151571e-06
-2.68150778378e-06
-9.91270557701e-20
0.0013671875
-2.66335227273e-05
2.44140625e-05
0.071875
2.69272748162e-07
-2.33369715074e-06
0.001171875
4.40386908227e-13
4.40386908227e-13
-2.33369715074e-06
-4.35026164751e-17
0.0
1.95891166536e-13
1.16684857537e-06
-3.98554353632e-05
7.98580713752e-14
4.57763671875e-06
0.000142045454545
4.96705373128e-11
8.58306884766e-08
0.0010386797293
0.000977787218596
-0.001953125
5.07061298077e-05
9.53674316406e-09
4.95910644531e-06
1.47010464066e-19
1.47010464066e-19
-0.00175437927246
1.55490377675e-08
0.000797428305632
1.50822750515e-17
1.02766628923e-10
1.85257349259e-05
3.75600961538e-06
-0.0004296875
0.0
1.62760416667e-06
0.00199256310104
-0.000105794270833
0.0
4.76837158203e-09
1.87800480769e-06
1.79515165441e-06
7.32032320939e-14
8.71930803571e-07
5.28971354167e-05
0.075
8.95182291667e-05
6.07084344935e-10
0.00691964285714
0.033065999349
1.50822750515e-17
0.0
8.20159912109e-05
8.47710503472e-07
0.0
0.291666666667
0.0
5.9814453125e-05
8.47710503472e-07
0.000284090909091
0.00174529246795
0.000353152206521
1.55490377675e-08
0.0004296875
0.0
9.53674316406e-09
0.0
0.00263671875
0.000284090909091
0.00087890625
1.77110944475e-07
2.67028808594e-06
7.32032320939e-14
6.42629770132e-06
-2.52173497127e-09
4.69501201923e-05
0.015625
1.87800480769e-06
1.14440917969e-06
8.14322269324e-05
8.58306884766e-08
1.02766628923e-10
-1.220703125e-06
7.51201923077e-06
1.00467437987e-14
-0.000124289723057
4.23855251736e-08
-2.61579241071e-06
7.98580713752e-14
9.05545091637e-25
0.0666666666667
5.38545496324e-07
5.28971354167e-05
4.54747350886e-14
7.32032320939e-14
5.38545496396e-07
8.95182291667e-05
1.47010464066e-19
0.000159801136364
2.96698676215e-07
1.45183010913e-17
3.49245965481e-12
2.20850894326e-07
2.36847578587e-16
0.00263671875
-3.17891438802e-07
7.32032320939e-14
9.05545091637e-25
3.42078830885e-08
4.76837158203e-09
1.8658845321e-08
0.00126953125
0.0
7.25043607918e-17
1.13932291667e-05
8.71930803571e-07
7.51201923077e-06
0.0
-4.96777621183e-06
0.0005859375
2.87224264706e-06
-8.8303177445e-10
0.000348113800262
4.0699274112e-06
2.98023223877e-09
1.47010464066e-19
2.67028808594e-06
7.25043607918e-17
0.0666666666667
3.43322753906e-06
6.65028889974e-06
9.16994535006e-10
0.000173611111111
7.32032320939e-14
9.05545091637e-25
8.71930803571e-07
1.50822750515e-17
5.69661458333e-06
2.79882679815e-08
3.91736555328e-07
8.03094161184e-08
7.51201923077e-06
8.66976651278e-08
3.19260817308e-05
4.57763671875e-06
4.40386908227e-13
4.04274981955e-08
-0.000123720077807
0.0
-9.91270557701e-20
2.79882679815e-08
8.13802083333e-05
4.96705373128e-11
1.47010464066e-19
0.00136050058698
3.43322753906e-06
0.0004296875
4.87210457785e-07
0.0
0.0
0.002421875
0.00560515873016
1.60474043626e-09
0.00371600381689
4.57763671875e-06
7.60852781116e-05
8.92052283654e-06
9.05545091637e-25
2.44140625e-05
3.48717275292e-07
5.20185990767e-08
1.53603549633e-12
2.00544084821e-05
0.02374742006
4.76837158203e-09
4.40386908227e-13
1.50822750515e-17
1.88325580798e-05
0.0
0.0004296875
-9.87333409926e-07
4.76837158203e-09
3.49245965481e-12
9.16994535006e-10
-9.91270557701e-20
9.05545091637e-25
2.48628504136e-05
-6.28303079044e-07
1.97466681985e-06
-3.97364298503e-06
9.05545091637e-25
2.0
0.000162519108165
9.53674316406e-09
9.31677499377e-14
-5.63401442308e-06
-6.70257693517e-06
0.00144543770032
0.00108506944444
5.82243266859e-07
4.33488325639e-08
0.0003125
5.22011204842e-07
0.00324671128217
2.06580528846e-05
0.000173611111111
6.0096153926e-05
-1.61563648897e-06
-0.00625
3.49245965481e-12
2.87224264706e-06
9.87333409926e-07
2.36847578587e-16
1.00467437987e-14
9.16994535006e-10
5.20185990767e-08
-4.35026164751e-17
1.60474043626e-09
0.0
1.60474043626e-09
0.0
-8.66976651278e-09
-1.77556818182e-05
0.00938720703125
2.47446696696e-05
0.00029296875
4.11813909357e-08
0.000217715992647
7.25043607918e-17
-4.00641025641e-06
-7.29031032986e-05
9.05545091637e-25
9.31677499377e-14
2.87224264706e-06
2.36847578587e-16
0.009375
0.000124289772727
-0.00195277227739
-9.91270557701e-20
7.62939453125e-07
1.45183010913e-17
1.80696186266e-07
7.20553927951e-07
0.00608258928571
6.97605351292e-06
0.00714285714286
1.45183010913e-17
0.0012741526606
1.13932291667e-05
5.69661458333e-06
-1.62569681803e-05
2.98023223877e-09
-1.77462380834e-14
1.02766628923e-10
4.54747350886e-14
-1.13487243652e-06
0.000204190340909
7.32032320939e-14
7.73111979167e-05
-4.36994729615e-05
3.59030330882e-07
0.001171875
3.80465858861e-07
-8.66976651278e-09
2.09263392857e-05
-1.66893005371e-09
-1.77462380834e-14
-5.11001754593e-06
8.90096028646e-07
5.25841346154e-05
0.0005078125
1.53603549633e-12
1.47010464066e-19
1.90734863281e-06
4.8828125e-05
1.8658845321e-08
2.06580528846e-05
-0.001953125
2.98023223877e-09
-2.52173497127e-09
1.8658845321e-08
2.47955322266e-06
0.0
-1.41583956205e-05
-3.662109375e-05
2.00773540296e-07
0.000130208333333
7.98580713752e-14
-0.000249565972222
-6.28303079044e-07
-2.06442440257e-06
-2.06580528846e-05
1.95891166536e-13
2.20850894326e-07
-7.01268513997e-05
0.11875
1.45183010913e-17
-0.000177556818182
0.0001953125
-0.000115411931818
1.00467437987e-14
