synergy	colval
-120.24698226	6.33333333333
-99.1478038631	17.1578947368
-26.6154945809	0.0
-19.2849806416	6.5
-185.639157543	18.1166666667
-21.7324913529	0.25
-197.253118052	7.6
-49.9712862374	5.0
-99.8570845687	12.0
-150.136048153	0.5
-31.172527972	9.5
-198.991033289	22.5714285714
-126.657488884	18.8333333333
-99.5542218677	0.0
-165.288236578	18.7833333333
-165.371504933	20.0
-16.0968416181	3.0
-106.080335458	6.03333333333
-120.264231053	8.83333333333
-22.7816835917	6.5
-131.128078352	5.0
-109.648300527	-1.0
-117.157600205	0.772727272727
-56.7406923277	7.43333333333
-43.5205094497	6.5
-120.245616518	9.33333333333
-144.637657537	8.5
-97.511396331	3.5
-195.148980632	14.3333333333
-23.6630184132	1.5
-100.054648022	2.2
-77.7596468335	9.33333333333
-189.004385327	8.86666666667
-101.824755214	9.84848484848
-49.0355966139	2.83333333333
-75.0030788778	5.0
-86.7335148185	7.0
-133.036400204	1.1
-68.6440224221	5.0
-15.7398840821	2.5
-122.495318526	10.8333333333
-157.327369591	3.5
-31.8565011715	4.0
-127.593223653	7.53333333333
-59.8251772093	1.5
-92.9419800302	2.0
-59.6410321233	5.5
-94.9275744301	-4.5
-161.347672507	7.0
-64.1623360591	2.5
-91.3206979222	3.0
-144.405455484	9.05555555556
-102.687598212	8.72222222222
-118.37569358	4.83333333333
-90.7212442045	23.9333333333
-156.396830837	5.5
-166.875881829	6.83333333333
-174.712569156	27.6166666667
-121.3166395	0.5
-139.367296026	2.5
-80.2596733481	5.0
-53.4899229673	4.0
-99.0812134285	8.72222222222
-44.8717252627	8.33333333333
-24.2390612066	7.5
-103.206243801	4.0
-47.0488255772	-0.166666666667
-118.281687244	10.7
-107.802384295	1.83333333333
-48.5023965602	1.0
-47.4813094666	7.5
-9.84158579163	0.5
-33.5829023209	0.0
-78.4523518755	2.0
-34.6957270844	5.5
-58.4771306297	1.66666666667
-38.4484431582	5.0
-160.816977279	13.9166666667
-216.741349274	54.65
-76.9905585169	2.5
-67.1758358584	9.83333333333
-161.330285884	128.4
-193.474849562	26.6666666667
-68.3669774193	2.6
-146.583106831	20.1666666667
-63.984700058	6.0
-174.223707171	32.1166666667
-243.04200927	14.4166666667
-215.390607105	20.25
-187.880529136	54.8166666667
-99.6655667941	3.83333333333
-122.489274577	2.5
-62.7710927092	2.77272727273
-111.993711519	2.77272727273
-89.3660215255	7.5
-27.7201891932	4.5
-25.2308704096	3.5
-209.770419392	37.3333333333
-197.660262168	63.3484848485
-49.973766871	0.0
-68.378608054	3.0
-233.35402357	26.5
-47.4790088849	3.5
-120.549506393	-1.5
-180.600480529	35.769047619
-121.938567737	1.5
-110.511965711	-4.0
-92.8139936212	6.22222222222
-199.580756625	56.2333333333
-125.189930962	12.9166666667
-86.9567726265	13.6666666667
-31.0984631343	1.5
-52.278133468	3.5
-43.3168040546	2.77272727273
-93.4591951697	6.0
-124.373085818	9.16666666667
-222.390407156	47.65
-104.118917287	4.7
-96.1376808615	10.5714285714
-132.645788418	-0.727272727273
-89.1943839776	0.333333333333
-150.575593117	29.6666666667
-148.428105776	-3.0
-99.6655667941	3.83333333333
-125.517952113	-0.5
-168.980731784	10.0833333333
-82.4344769544	1.5
-175.867677373	15.4166666667
-52.5488901548	4.25
-97.8354857561	2.5
-111.833289445	11.7833333333
-182.78262274	14.5
-144.564483258	15.5
-110.230614693	11.9333333333
-87.1215774674	5.07142857143
-181.810363574	36.4166666667
-146.700514706	21.1666666667
-182.176477363	10.3333333333
-113.997409967	10.3333333333
-40.9610428437	-2.0
-113.790199401	-2.22727272727
-186.212320711	56.9333333333
-201.815565755	23.9333333333
-182.346410235	55.4833333333
-87.8795011917	10.369047619
-17.5827510443	1.5
-16.9362041928	2.0
-117.485320495	5.43333333333
-170.387800868	11.5
-147.483131193	6.66666666667
-115.03394461	1.77272727273
-30.6793145158	-0.25
-96.6735067912	6.0
-17.5314631783	3.0
-134.345973317	7.0
-181.606443667	26.9166666667
-126.891632476	4.5
-97.2979682158	6.5
-172.71417976	8.5
-81.7499276668	9.5
-67.3406950369	2.0
-62.1991860286	2.33333333333
-177.582538904	7.33333333333
-71.3759376087	1.5
-35.2932913859	-1.66666666667
-121.102017168	2.0
-154.025419581	21.75
-125.67713776	0.0
-57.8377455414	6.93333333333
-104.607119207	2.0
-171.607257695	10.0
-180.022694521	98.8166666667
-156.489657421	14.5
-43.0032949415	1.77272727273
-116.583740628	18.0
-95.2689091351	-2.0
-168.309890446	-2.0
-49.5487999745	2.83333333333
-82.2658456645	3.5
-124.516652665	6.83333333333
-127.080560184	9.33333333333
-172.637393904	15.7857142857
-42.0681788129	-0.5
-173.878637751	0.75
-178.145427611	10.0833333333
-190.692391851	47.4
-23.9683878805	0.0
-39.4187780004	-0.5
-113.752107213	11.8333333333
-116.798501718	10.8333333333
-180.555012922	16.9166666667
-54.6309139563	4.02272727273
-184.046073043	50.2333333333
-98.7241946123	12.2222222222
-20.043428671	3.0
-114.26966118	12.4722222222
-164.34957531	26.5
-30.3773069457	4.5
-188.804881897	49.2333333333
-99.1967780014	-1.0
-133.146609499	16.1666666667
-121.671929104	5.5
-100.736141634	3.0
-133.216369186	5.66666666667
-80.1460571279	2.5
-163.410870837	22.0
-206.002389754	40.0214285714
-149.251758266	22.8333333333
-184.444189083	29.5
-126.631419958	9.91666666667
-62.9922716659	1.77272727273
-118.960104745	-0.227272727273
-77.9464621256	2.0
-200.745442236	18.0
-105.257107262	14.1
-206.474991295	32.6666666667
-177.874176679	32.9833333333
-84.8506867564	9.0
-210.773846228	45.4714285714
-172.021310939	27.95
-141.752045551	8.5
-94.4623618709	5.90079365079
-163.404517082	102.173809524
-134.635742852	0.0
-195.034937325	29.6642857143
-159.005460966	15.6666666667
-71.8994032051	6.5
-183.952356873	20.9166666667
-160.563438191	12.0714285714
-90.6040114176	3.0
-102.977856519	8.66666666667
-17.3458788257	4.5
-29.2546800862	7.5
-179.266736106	22.6666666667
-159.314643959	67.0
-1.52336513497	2.5
-113.790894091	12.0
-170.748198477	47.3333333333
-183.082806293	19.1666666667
-47.1509462723	7.83333333333
-131.267266228	8.5
-184.817911609	35.2166666667
-55.063259818	1.33333333333
-131.602774431	9.16666666667
-55.7838590774	2.0
-56.442233838	6.33333333333
-138.740374091	41.0238095238
-28.6121918034	4.0
-64.1188340093	8.25
-174.701767959	25.6166666667
-65.9350913362	2.0
-84.4934100683	-1.0
-24.4908362893	1.5
-173.431739354	64.5666666667
-153.178810383	6.0
-124.644439227	3.0
-82.0245492218	1.5
-75.086245831	3.5
-127.175714114	2.25
-134.957837356	11.1666666667
-185.845794537	10.25
-104.810236284	6.0
-29.9571238185	3.4
-145.861937255	3.5
-267.862111457	48.3
-141.438338591	12.5714285714
-118.312138014	12.8888888889
-149.4313083	12.9242424242
-101.02340145	7.5
-67.5339743176	2.5
-156.072643597	21.25
-182.820108738	3.0
-120.356913357	11.9166666667
-55.4995595525	1.0
-111.004487227	2.5
-129.050629903	5.0
-58.1996561058	5.0
-142.658875304	77.5904761905
-150.805861346	3.93333333333
-58.8191361835	1.5
-70.979953164	9.03333333333
-164.417115682	1.5
-13.8793588761	1.5
-28.2749529314	5.0
-86.3630512053	9.65789473684
-40.2492009619	4.83333333333
-104.255481301	2.83333333333
-134.672972435	14.0333333333
-114.848114977	1.0
-160.567628517	16.0
-185.179476473	21.1666666667
-42.8056870877	6.5
-191.610380346	27.3388888889
-203.799132234	26.6666666667
-147.039756483	20.5833333333
-177.956560733	30.6166666667
-14.3147944465	1.5
-136.185701248	11.6666666667
-87.7049388889	-1.0
-2.21800414504	1.5
-45.3760126367	4.83333333333
-206.051145807	20.0
-74.3577644235	2.0
-160.121673628	0.5
-210.349973515	56.5666666667
-234.325397337	25.0
-91.7635645419	12.0
-108.684482664	7.0
-59.6369252084	3.5
-184.072800779	91.9833333333
-111.177235623	8.08333333333
-180.906255112	20.0
-181.912199075	42.5666666667
-163.622293145	3.83333333333
-55.3125313361	-2.0
-72.6970918175	4.5
-45.9773627824	4.83333333333
-130.929761483	13.5666666667
-223.146654538	31.7666666667
-96.9085404128	2.5
-78.7396247031	3.5
-170.927582102	20.25
-173.463685086	17.0
-143.473343177	0.5
-180.776380121	45.1166666667
-26.8154891698	5.5
-27.0619385223	2.5
-136.373082152	10.8333333333
-189.920307819	21.4166666667
-96.9468285938	12.1666666667
-112.278415352	14.2833333333
-39.4570948549	4.5
-164.515341778	10.0
-196.422853001	5.53333333333
-170.93682506	35.0833333333
-190.933549395	-5.5
-174.88085892	15.75
-106.852085493	14.5833333333
-157.218914431	-1.0
-80.925978485	4.0
-15.8965823832	4.5
