synergy	colval
-24.4079293861	-70.0
-41.2378452322	-79.0
-32.6491898905	-34.0
-104.629435416	-151.0
-200.66255245	-302.0
-70.7181427946	-138.0
26.284251556	13.0
6.31442185448	-27.0
453.861844189	339.0
11.0332162303	-69.0
109.814296094	37.0
110.712401771	7.0
-7.40285731116	-15.0
97.1572372225	0.0
-102.610191121	-190.0
541.351888508	432.0
8.97670275433	-11.0
-27.0026883892	-43.0
40.6226502334	-22.0
-42.2192341694	-119.0
557.340499325	452.0
17.8777878547	25.0
-26.4524172635	-33.0
-0.248974543348	-19.0
-106.224152713	-199.0
-97.2406814186	-209.0
-2.05838663045	-62.0
78.7096480069	89.0
-1360.56488065	-1475.0
51.6811875146	20.0
10.0042164771	-56.0
-193.669551069	-319.0
57.1442243906	-1.0
-52.3068980374	-136.0
43.6467599762	-22.0
-1.67380570907	12.0
-5.93336738789	-46.0
61.3523524621	36.0
-47.2495246452	-69.0
69.6161340642	4.0
34.6874817687	31.0
28.2275552114	0.0
50.7485368967	45.0
-43.8770902141	-44.0
-16.7585047321	-19.0
-139.859487083	-250.0
-38.4539932658	-111.0
53.8657995393	10.0
-141.450669684	-248.0
-230.640888331	-315.0
-126.352889576	-172.0
-1.75729117142	-9.0
54.5722361215	56.0
-41.339075831	-37.0
-173.758475692	-266.0
-40.9501916208	-88.0
-217.260795815	-325.0
67.2613436324	12.0
78.1124320656	-15.0
-73.8602284743	-174.0
-157.240870077	-265.0
36.5358873891	-19.0
40.4880775632	-12.0
-6.72485714251	-106.0
194.610587011	131.0
-219.569420803	-304.0
75.2485074793	-5.0
-40.5034511736	-161.0
1357.47425906	1241.0
6.1213767852	-18.0
27.9715926	-95.0
71.7253546733	23.0
384.944780177	282.0
-61.5867434082	-146.0
16.317358586	-26.0
-20.0258037275	-46.0
285.541954223	172.0
-31.1774793887	-19.0
10.4407221785	-58.0
-31.4417068536	-38.0
33.161348137	-28.0
375.333703064	307.0
22.7062086647	17.0
17.1537935893	-53.0
-29.1105244407	-128.0
61.2310299878	9.0
-8.06945168716	-134.0
-28.5495273555	-41.0
40.5346351639	-12.0
-131.260644842	-212.0
17.4354970374	-4.0
28.7649362127	-33.0
-57.8187299621	-36.0
18.449750316	-95.0
-15.9680413392	-12.0
-223.774624022	-309.0
32.6243793538	29.0
40.3482662542	28.0
52.2515088899	-39.0
14.3565905256	15.0
-323.69192928	-441.0
1611.17455362	1504.0
-19.8623037331	-52.0
10.424803487	5.0
10.0823719023	-101.0
43.945786618	-16.0
-83.8657655028	-151.0
-75.8368001664	-193.0
55.8059051532	25.0
281.655970441	152.0
162.384955516	59.0
-75.0749581628	-148.0
23.19626717	46.0
-115.970535618	-151.0
-34.6725130313	-65.0
64.3258034395	-67.0
36.1101249304	4.0
39.8621757159	42.0
-94.5476999635	-213.0
-282.769432862	-378.0
-86.2942174841	-214.0
37.4432986964	5.0
-145.108371925	-254.0
-49.1181563947	-103.0
118.675326495	1.0
23.6801684678	19.0
25.0197632541	30.0
-15.8083490131	-114.0
-23.8481688133	-23.0
-98.2045526827	-181.0
-152.11046643	-238.0
11.7369844609	-88.0
-150.359855541	-252.0
9.02430169537	-54.0
1.29287100474	-36.0
68.1684021501	13.0
-23.3233055487	-145.0
-301.799028354	-426.0
62.0455436574	-13.0
30.1485305705	-29.0
63.1589456907	-44.0
-33.1982688762	-141.0
41.548187669	19.0
-50.09498459	-63.0
25.0008158059	33.0
-33.5191484765	-95.0
16.822045393	-13.0
-30.3208950157	-97.0
54.9350663937	19.0
72.070562993	-9.0
-2.58674512716	-32.0
61.167047967	-70.0
-46.5656699485	-83.0
71.0036209406	36.0
60.8092094703	81.0
-28.8408992789	-29.0
-62.7153692128	-177.0
450.552997202	337.0
133.28346503	17.0
-8.90882454639	3.0
47.4590948224	-19.0
22.0714237496	-60.0
-410.710319764	-516.0
-26.1046289035	-139.0
147.922359795	67.0
40.5771847696	33.0
46.2012624179	-24.0
1.85355810829	-4.0
-27.506583808	-98.0
171.288168505	129.0
-18.0045936056	-45.0
-18.5012885906	-111.0
-23.9073034278	-20.0
15.6579156403	-67.0
131.17724	97.0
-24.5617174598	-44.0
82.5021118421	-37.0
2.78594287584	-94.0
103.915876546	71.0
367.140224949	271.0
112.31543223	74.0
28.7298524838	0.0
-18.3850765054	-132.0
-39.8112235554	-152.0
56.743935421	-15.0
62.7427056684	-7.0
25.0434154111	-36.0
-49.9068074004	-109.0
-27.0996963995	-27.0
36.5450955488	-13.0
24.5114677023	-34.0
1938.07603183	1822.0
-12.3386143994	-97.0
-6.74282447672	22.0
53.0874439695	42.0
-29.8487723417	-36.0
27.6337308553	13.0
686.545440666	573.0
-43.9891972875	-110.0
-12.5539229351	-23.0
81.6128052235	63.0
315.565583108	204.0
53.8871671999	-4.0
13.1396815668	-42.0
181.607980792	68.0
307.724375863	203.0
38.0963680969	42.0
2.4174793526	-28.0
-12.0387520306	-53.0
50.0344180491	-43.0
63.687390681	58.0
1083.98462523	968.0
180.357772645	167.0
1119.8106864	1001.0
-65.4124921274	-118.0
-130.994121308	-203.0
156.326342091	126.0
-69.185774968	-176.0
59.9276888346	-48.0
45.1138268081	24.0
39.6271160016	-17.0
23.6971313724	-28.0
24.6722159676	-78.0
22.4780972003	23.0
102.37491228	-17.0
-78.9615492309	-135.0
-11.4772659638	-32.0
-90.4152536399	-216.0
171.716390625	68.0
18.3540788316	-4.0
20.7972800357	-24.0
843.84118415	731.0
86.4932045355	4.0
161.492937876	60.0
718.654630232	605.0
-28.4859258808	-58.0
-118.391332575	-226.0
-10.8552598307	-42.0
32.2414159215	42.0
7.53184259164	4.0
26.3511848899	-28.0
-49.4985606298	-92.0
-14.802364784	-59.0
28.8523785965	12.0
17.425790786	-56.0
32.4544723165	39.0
62.3776484383	49.0
-42.8632057604	-39.0
85.1201510874	55.0
-29.749214065	-81.0
333.461754568	266.0
2.09452332396	-74.0
-15.5523465772	-4.0
-45.4536369997	-136.0
-76.4168762979	-106.0
113.82083243	47.0
75.4682529446	-32.0
-206.930912301	-293.0
-94.4786865543	-168.0
-55.3217827036	-156.0
10.6108810327	0.0
-85.9544250435	-181.0
47.8955902334	41.0
76.6326701996	63.0
-48.4037308152	-42.0
-34.9229386059	-93.0
-18.8608391606	-93.0
-257.225036765	-365.0
488.659326291	375.0
-30.0172386406	-32.0
-51.313307861	-115.0
102.655462525	55.0
-40.3320698905	-105.0
-170.351883611	-261.0
-97.0939875778	-172.0
-65.6352378756	-112.0
-32.7839168006	-60.0
-31.0592456649	-39.0
109.284094108	68.0
-22.8158693136	-14.0
27.4273309281	16.0
-178.315288369	-296.0
717.583579906	602.0
-216.335924779	-289.0
52.8434596703	47.0
-1.81883268134	-138.0
-37.535137877	-105.0
39.0553418383	34.0
-29.4069300014	-78.0
-234.2393618	-330.0
-271.128620507	-376.0
101.952796818	59.0
99.6396483345	-7.0
-221.622226661	-350.0
-51.9956736296	-106.0
-39.304419876	-79.0
-105.796012027	-142.0
-55.3075766025	-111.0
1473.52465049	1347.0
-99.5227076404	-172.0
322.575264795	202.0
519.01313179	421.0
-22.5516819744	-34.0
240.142015934	168.0
6.95370709251	-33.0
17.2102834221	-57.0
-46.2094018184	-114.0
2.53409625138	-18.0
-26.3877276412	-36.0
8.74033815688	-24.0
-7.32055082538	-33.0
-18.8244158534	-93.0
24.9177116522	-84.0
41.8124409088	11.0
-33.5089851347	-108.0
74.9433877937	96.0
-81.5560950898	-157.0
-21.3191187388	-24.0
-222.941723782	-319.0
16.5732160715	-23.0
-164.009873578	-262.0
17.9400354016	-7.0
17.3945093372	-50.0
-57.9623197156	-130.0
1877.97823491	1764.0
-27.0814720407	-123.0
292.695690234	185.0
-32.3872271766	-109.0
-34.0223162173	-27.0
139.875625131	84.0
68.3747868366	65.0
-49.9841054048	-113.0
67.9863721269	14.0
53.7901976883	15.0
-5.33275365365	-52.0
39.4425586226	-53.0
344.767480008	246.0
40.1633262143	-13.0
26.0698963532	28.0
-74.4868382936	-113.0
-172.992149518	-283.0
16.2003697703	8.0
129.517103803	109.0
-124.126862935	-244.0
233.467768903	116.0
163.044320804	132.0
16.3318181378	7.0
15.2186216915	-8.0
82.1567161025	19.0
2.15032773893	-54.0
-36.3930427277	-61.0
-118.81958046	-215.0
-7.93754130742	-8.0
686.883114653	583.0
27.7869022973	-19.0
3.33588733375	-61.0
-265.78460569	-381.0
193.996299771	165.0
33.9378973484	1.0
-19.925371628	0.0
-47.6269053874	-26.0
-9.55689317219	-135.0
-18.7044091704	-110.0
-84.7542466303	-139.0
52.956125685	26.0
-113.050837888	-181.0
87.1790115281	34.0
44.0638725036	44.0
-152.676089568	-267.0
-23.0101059524	-80.0
9.29418407463	22.0
-214.413361492	-338.0
110.171677846	45.0
-180.124765935	-288.0
-79.1150502968	-196.0
-41.2964736551	-47.0
-118.889385365	-163.0
-24.7480204748	-34.0
-320.870936147	-400.0
-315.925275021	-406.0
-165.62225385	-276.0
-377.636615841	-499.0
16.6097389841	5.0
1.76227744117	-18.0
-37.2375504687	-21.0
-10.7273151779	-56.0
93.3689563809	47.0
-38.89886836	-17.0
96.9599066529	32.0
67.2154891163	18.0
-233.44167641	-343.0
6.02394272722	9.0
-48.6430237255	-101.0
-109.355870588	-164.0
12.2829581811	-7.0
-50.4063788054	-127.0
-276.143019961	-410.0
586.829694561	475.0
-30.6020073346	-138.0
31.6261171129	-13.0
145.222364685	99.0
-45.5952544192	-147.0
6623.87813214	6508.0
-231.879374641	-328.0
-52.5604109748	-64.0
-44.7474447721	-140.0
3.81430596019	-64.0
46.8091726584	-18.0
45.357172021	-52.0
-42.063405287	-81.0
-77.9540853669	-203.0
-13.6205293584	-22.0
-54.5192227556	-182.0
18.3120128512	-95.0
-8.01226311067	-6.0
33.6265025694	-29.0
-30.4499046494	-133.0
-53.6885825145	-55.0
48.890750386	-60.0
1328.94398149	1221.0
-21.3335304756	-53.0
30.000306674	28.0
-10.1732832835	-117.0
-51.7493202835	-106.0
-50.8813193192	-85.0
38.9156133383	-15.0
13.4253829468	14.0
174.894673684	139.0
-37.8574925444	-105.0
53.2624331437	41.0
8.86612542332	-51.0
7.20950417835	-24.0
11.1360116699	13.0
381.801356756	280.0
34.5451473894	-10.0
111.549121384	51.0
-13.2402726885	-13.0
74.3827907652	47.0
-5.40923351027	-62.0
35.1038185113	-9.0
-157.581066986	-260.0
56.2669576341	9.0
39.1277883275	-4.0
62.8983562145	-12.0
131.974164362	59.0
-30.9392572658	-153.0
51.6550112142	-28.0
-8.20120900856	-97.0
29.4733384733	24.0
182.144814654	114.0
-40.4099485172	-48.0
-20.137588773	-22.0
58.1722343857	54.0
-165.939395626	-265.0
-49.5205547229	-116.0
-45.6908000168	-43.0
-20.478258964	-102.0
-18.9641046184	-128.0
8.92707310426	-21.0
16.4591696944	17.0
-153.514460455	-268.0
39.479805512	40.0
173.636081175	171.0
-68.577297288	-137.0
2.09060088382	-25.0
-54.7603478741	-77.0
141.380743424	66.0
-42.547996699	-47.0
18.333662286	28.0
-43.5805491281	-131.0
35.1094254926	-29.0
-10.7787186182	-13.0
72.5761952149	49.0
-30.3420021158	-64.0
-98.950182748	-207.0
68.6583856793	-57.0
177.559376242	70.0
-99.6132310055	-202.0
13.2498415316	9.0
36.3078803164	42.0
-56.3479309455	-53.0
49.5085517219	35.0
863.224200582	749.0
41.6428467306	11.0
0.476488464302	-22.0
-1112.3091821	-1231.0
26.6112037581	-46.0
444.660290016	325.0
-22.7776216903	-24.0
28.2378939848	7.0
10.0798652477	-111.0
-12.7373827183	-134.0
-34.0758398801	-71.0
-381.067269611	-483.0
-89.5123129125	-204.0
-173.602531319	-259.0
-49.3079812283	-67.0
2.27850868534	0.0
65.0240016479	40.0
9.0002272468	-91.0
234.130668448	133.0
25.8933967586	-36.0
36.214666364	-22.0
18.1503714396	-3.0
66.0514547866	-28.0
-513.313386271	-563.0
-47.8805705186	-131.0
21.4191454115	-92.0
110.659343412	1.0
198.676645699	74.0
32.9239557322	-25.0
-39.4325819218	-35.0
-33.7325653081	-17.0
-39.4483403663	-132.0
-282.170018134	-389.0
529.023735435	430.0
-44.2444874569	-46.0
53.1950892179	30.0
46.7078026129	25.0
69.4936005708	9.0
-525.070753441	-644.0
-159.518041548	-275.0
-73.5417270534	-208.0
-100.287345762	-249.0
-9.29109417424	-119.0
16.6577936826	17.0
-62.4771532118	-181.0
-46.7959950973	-70.0
53.7272030035	25.0
-3.94264798437	-13.0
22.341223402	22.0
-63.243231124	-93.0
27.0181455688	27.0
13.6032378107	23.0
-62.1118646996	-113.0
49.9280681846	8.0
229.290923429	118.0
-149.332990025	-256.0
356.971510043	263.0
210.497837533	89.0
-159.780635953	-246.0
-57.0142416173	-162.0
-60.1529555602	-83.0
-5.31412463492	-101.0
-4.93709706037	-21.0
-42.1971962958	-44.0
-78.57239227	-197.0
-40.7975206687	-57.0
246.429292599	175.0
125.83875918	20.0
-20.1764836503	-79.0
-68.4708670843	-189.0
-13.9452547427	-26.0
325.046203176	221.0
-55.507646859	-89.0
43.7924151988	26.0
171.641993766	108.0
-56.3111707627	-196.0
143.73794596	46.0
36.2341528552	30.0
-16.5244393585	-69.0
62.4326385122	40.0
-22.4743910654	-25.0
4.23227025818	-36.0
-32.8466792589	-106.0
943.882662933	845.0
-1.2427370365	-47.0
-13.2402996895	-18.0
80.7617045493	6.0
-98.8249527546	-192.0
0.100614728902	-58.0
-38.6891550407	-159.0
123.11495124	67.0
134.267042456	52.0
165.371306923	92.0
9.20050988849	-10.0
25.0789395359	2.0
209.806086599	86.0
-80.4944865369	-161.0
-4.7271183241	-17.0
7.9213143382	-26.0
197.428804584	124.0
18.321380335	23.0
-103.751007425	-230.0
-59.9086794182	-130.0
-94.2159175046	-171.0
33.7413832962	-85.0
917.737918109	797.0
61.9128174452	-6.0
12.4092749872	9.0
23.1437860246	-31.0
1235.68064386	1122.0
10.2750179495	-85.0
112.18925308	-6.0
48.7282691659	23.0
33.2561489596	-16.0
25.7807300511	-26.0
-28.5119922173	-37.0
140.296907875	22.0
143.567419946	21.0
-45.8261735047	-160.0
48.4189632935	-44.0
-88.9900348158	-185.0
31.4330169835	-1.0
305.627491579	180.0
-561.62127358	-632.0
0.747395762671	-25.0
30.7377067894	-73.0
-188.137137918	-261.0
47.8713269826	32.0
38.4783858878	41.0
94.3895314359	-8.0
-41.0094008603	-110.0
-112.87548764	-110.0
-18.5377395003	-36.0
27.0554422431	-16.0
-119.902396991	-148.0
128.622248432	18.0
144.099190049	4.0
-39.9575795338	-88.0
90.3760318758	58.0
-26.3481154517	-63.0
22.0187166196	-57.0
22.3207694015	-90.0
22.7247770399	28.0
32.6066383733	5.0
115.260990273	-14.0
-209.939159053	-306.0
-88.0874604828	-200.0
-432.026202717	-548.0
16.0382070005	-75.0
16.6347642377	-23.0
-113.773079665	-239.0
-27.0801320764	-28.0
-128.934264242	-247.0
425.383532584	311.0
1.33283232749	-36.0
38.7698397059	-28.0
116.524665105	78.0
-68.2722118394	-170.0
678.728498988	566.0
182.122567099	67.0
36.1061806123	18.0
380.202959112	323.0
95.9068208641	77.0
37.8041301247	-17.0
-36.5932154062	-61.0
-71.7576365731	-172.0
-51.741994919	-43.0
-46.3721849648	-84.0
432.396743709	294.0
10.7895614909	-54.0
148.887067515	82.0
29.4129887202	-26.0
68.3945082502	62.0
-29.4380830755	-135.0
-52.1664660353	-89.0
47.1115360882	24.0
2.10689197673	-107.0
-15.8929422289	-18.0
-64.1250093179	-131.0
32.4312760722	21.0
193.023134171	118.0
210.744122506	106.0
-9.632419401	-7.0
-21.9006965874	-49.0
63.952677812	43.0
-60.6408847555	-117.0
68.1522774925	33.0
-163.662078725	-217.0
23.8510357023	-34.0
133.886251517	81.0
-262.074582081	-384.0
-21.8813208467	-9.0
23.8629916756	23.0
-91.025852206	-162.0
0.481533304167	-3.0
-98.6270103091	-180.0
46.0158570632	-22.0
56.3537873862	-25.0
47.3680405052	-42.0
-0.804011657603	-111.0
22.0926159296	-1.0
-35.889792851	-57.0
21.5270995755	-15.0
44.4292554294	-53.0
-120.819729634	-221.0
-64.9962712005	-162.0
11.9339000774	12.0
19.9541883524	-50.0
-59.6987219034	-183.0
39.1811156629	4.0
-48.5112951566	-189.0
7.98433455929	17.0
-20.6955157508	-23.0
-102.868300269	-102.0
33.192248103	33.0
11.9341300858	12.0
-78.2908191487	-113.0
42.9087528772	-63.0
-4.96325285623	-3.0
112.566471374	1.0
-9.36288576852	-92.0
507.187881204	410.0
8.70275039053	-5.0
-143.703708343	-285.0
31.4757860566	22.0
-8.7228489229	-46.0
36.2287748447	36.0
-191.347245278	-307.0
5.06167972665	25.0
10.0863991152	19.0
50.856784094	48.0
-3.46418959273	19.0
-26.6206848085	-78.0
81.5315214405	12.0
-67.4688936807	-76.0
227.898372726	124.0
-18.9024974806	-11.0
562.551571954	441.0
164.183368308	134.0
-17.91406529	-31.0
266.070545251	159.0
-6.57438152685	-65.0
28.7724250039	24.0
12.8884169396	-19.0
-8.88191333142	-109.0
33.0833592356	-20.0
-117.451167639	-168.0
16.6182272436	-27.0
-3.89313774405	-46.0
-164.939895225	-270.0
-36.0633052025	-36.0
-275.429233017	-400.0
59.128976854	-6.0
-66.9121234329	-160.0
41.4581339926	40.0
-301.674983779	-362.0
-40.5303773589	-54.0
33.417052802	9.0
-48.170712879	-48.0
188.767231974	123.0
-30.8106012832	-143.0
465.090052133	350.0
142.166547486	46.0
-74.2193714598	-171.0
20.6857922328	-4.0
-81.628285689	-208.0
-53.0644507981	-41.0
45.9323224998	12.0
-66.2396129455	-177.0
57.1918391313	12.0
-26.36802765	-48.0
32.3167523986	-31.0
0.0709766908228	5.0
20.3542288192	32.0
-124.205885027	-217.0
52.895522299	-23.0
26.3394281707	14.0
27.7818260647	27.0
6.34736018985	-5.0
10.3489702875	9.0
-67.5093678369	-118.0
83.0485173882	24.0
443.153060904	362.0
-28.4349040085	-147.0
-114.125887266	-222.0
-3.4510062489	-111.0
259.587363118	170.0
-302.51118777	-385.0
78.6089129185	28.0
-16.375592884	-10.0
29.9113726596	-12.0
36.5117464265	-19.0
36.0317948512	-67.0
-76.0417658487	-112.0
105.429673968	35.0
55.0524147009	-35.0
-28.1011783969	-22.0
23.2783744237	-85.0
339.790793715	230.0
62.0723120228	52.0
-25.312341986	-103.0
-33.9901159132	-103.0
55.5406525156	40.0
118.154067827	117.0
49.9428938447	-24.0
64.517085821	66.0
-96.4725012345	-182.0
338.680734466	250.0
76.9319435016	-35.0
59.1361671819	-10.0
-197.229340192	-296.0
46.4859705594	43.0
53.348164115	6.0
-244.25080467	-321.0
7.18189756258	-5.0
96.589108152	60.0
1248.5565572	1131.0
41.7399258507	-44.0
744.17533084	627.0
-4.89700413775	-99.0
3.46171780896	-8.0
82.7525863326	13.0
-8.5097974063	-77.0
-153.203828512	-267.0
60.4643209097	-3.0
23.6783793144	5.0
-22.8288194037	-22.0
-25.4132963128	-73.0
-75.369981881	-144.0
-17.5898820949	-119.0
-8.74430895256	-76.0
26.6097939598	19.0
5.21387302462	-41.0
-4.11915709771	-107.0
-37.7941603507	-29.0
-10.0721880859	-48.0
-42.4792703421	-65.0
47.2439722311	46.0
37.7559070927	32.0
33.6731792253	32.0
202.445713219	108.0
12.8513688464	2.0
-105.415498778	-200.0
50.7026491445	42.0
93.9536455016	106.0
-35.4386688852	-38.0
21.3267565597	1.0
65.9290288713	53.0
360.863898847	265.0
-96.098407512	-173.0
65.0399163437	43.0
-17.3400747388	-40.0
-26.2190881515	-75.0
