avshap
37.8472222222
1.0
1240.01071429
163.997126437
193.25
31.1
63.0
284.8
5.5
3.0
79.8666666667
129.444444444
65.5
799.25
206.86568323
831.555555556
4.33333333333
509.450757576
166.333333333
26.0
135.181818182
303.383333333
43.015625
7.0
9.58333333333
405.0
45.0
32.4375
606.972222222
214.5
523.441666667
19.875
88.95
575.291666667
35.6781609195
165.166666667
173.75
50.0833333333
52.5
68.6944444444
391.471153846
128.0
264.442956349
164.571428571
97.3928571429
249.138888889
9.55
40.0
45.1666666667
131.464285714
84.3333333333
15.3461538462
40.7829457364
9.22222222222
205.520833333
206.986842105
0.0
19.875
291.95
151.961864407
132.0
799.25
36.8
27.25
5.0
97.75
97.6833333333
9.4
37.2352941176
19.0
25.6
225.625
74.5
104.041666667
0.0
149.75
5.25
21.5
4.375
99.375
0.0
208.444444444
484.824561404
94.15
16.3333333333
0.0
63.25
575.394492754
10.0
132.166666667
145.875
108.114035088
109.0
319.017156863
28.0
90.03125
125.666666667
116.8
189.429487179
15.3333333333
185.638888889
245.5625
29.2352941176
75.1
17.75
233.265625
148.312847222
49.0
29.2105263158
34.05
533.979166667
0.0
5135.15
123.012286325
657.452380952
227.993710692
179.392857143
473.916666667
294.5
309.8
154.666666667
20.6
199.991666667
58.3611111111
190.119791667
161.606060606
461.696078431
0.0
0.0
161.392857143
166.666666667
24.0
30.7023809524
79.0
162.4375
6.1
82.6071428571
228.989130435
38.4423076923
37.0766666667
85.0221790271
188.875
213.033333333
90.0833333333
48.0
60.1666666667
95.75
26.6
32.4583333333
2.5
21.0
166.578947368
260.616666667
73.0
98.9523809524
1.5
891.100378788
1009.61904762
28.0
144.153846154
80.5
19.5
96.0
281.137820513
142.46125
30.85
136.711538462
0.0
150.090909091
63.8
37.3404255319
25.35
8.5
29.75
49.4166666667
31.9333333333
235.0
11.7307692308
106.861111111
72.0
30.6691176471
316.1
10.5
39.5
84.6666666667
234.642857143
92.0243135011
185.742424242
52.75
46.0621890547
59.0016666667
40.1428571429
174.342105263
142.75
89.9944012493
93.619047619
44.1136363636
187.2
58.9318181818
137.442307692
70.7142857143
14.9166666667
179.861111111
80.05
32.8333333333
98.75
9.16666666667
228.512195122
45.3333333333
69.7083333333
390.102564103
230.256578947
21.0
85.66
596.75
20.2307692308
12.0
1.25
4.33333333333
3.0
17.5357142857
32.5714285714
339.254166667
600.666666667
20.6666666667
174.678571429
0.0
68.4166666667
832.0
121.5
33.6666666667
134.211538462
14.5384615385
48.2142857143
136.0
48.4166666667
1228.6
3.33333333333
170.964285714
85.9333333333
30.6597222222
50.0
29.25
1.0
33.0
28.3416666667
1.5
52.0833333333
237.613636364
34.0
0.333333333333
604.797677277
116.871527778
22.95
378.295454545
29.35
211.91954023
29.7555555556
237.897435897
1066.525
157.025
79.5
169.73
5193.33333333
108.0
43.75
92.3725045372
265.183333333
19.5
41.4705882353
2.0
110.029239766
6.25
38.8
127.277777778
36.7666666667
28.5
123.425
170.0
74.0303030303
358.273611111
555.13008658
27.6666666667
61.75
221.666666667
0.0
508.666666667
306.95
110.664285714
99.9166666667
29.8296296296
140.814393939
104.583333333
5.75
22.55
11.0
27.6136363636
10.0
179.222727273
14.75
2.0
315.111111111
28.0
31.7777777778
90.25
134.554166667
100.789473684
18.0
20.6363636364
157.413461538
102.6875
131.888888889
386.242857143
38.6666666667
25.75
21.9166666667
183.0
12.6
35.9
98.6666666667
131.75
173.209302326
114.916666667
31.3125
8.5
32.0
364.928571429
108.823529412
53.9166666667
86.2443181818
2.5
13.0333333333
4.05
630.653846154
1261.625
50.0
144.035714286
86.8333333333
35.7
16.25
41.25
0.0
39.5
168.916666667
88.0
3.5
80.0
0.0
129.725
2.5
12.3333333333
72.7916666667
81.4166666667
57.8181818182
63.9802631579
7.0
152.134469697
57.8263888889
610.208333333
10.5
81.7142857143
2.0
14.0
290.713709677
56.6416666667
169.032608696
181.672972678
165.75
111.182692308
10.9
261.616666667
58.75
159.775793651
11.25
205.444444444
452.2
3.25
113.369047619
34.6666666667
73.5
281.45
145.333333333
0.0
204.793589744
77.3165849673
236.25
110.35
263.862068966
336.333333333
63.6428571429
36.1428571429
329.014492754
381.241071429
43.4130434783
389.0
1.0
10.5
56.5603070175
21.8
216.339285714
30.2208333333
61.8472222222
832.497727273
167.857142857
406.042268856
18.6
269.266666667
31.3333333333
111.269230769
9.43529411765
53.3333333333
45.8214285714
42.5
59.4545454545
560.666666667
57.875
1051.0
125.446428571
367.888888889
26.1666666667
243.677083333
111.504251701
25.4285714286
486.825351732
42.3333333333
245.339285714
59.3125
109.716666667
88.0993589744
95.3
87.2272727273
668.625
261.05
52.0
150.75
562.15
91.9166666667
167.714285714
0.0
10.0
69.96875
327.947368421
208.833333333
32.1111111111
62.9861111111
143.326086957
228.641666667
223.060606061
164.914285714
283.160416667
25.5
493.027272727
1178.375
468.351851852
1040.13333333
22.5
42.6666666667
3.0
828.5
36.75
154.375
258.959375
512.125
178.788461538
1323.1
3.0
1.14285714286
62.7418300654
123.571428571
194.119444444
94.25
0.0
39.7959183673
471.34375
94.7857142857
3.0
7.875
375.4
41.9375
112.230769231
887.125
146.583333333
9.42857142857
273.512626263
55.6
119.701388889
1880.91185897
42.875
8.25
85.4444444444
87.6666666667
98.9888888889
700.025943396
5.875
163.142857143
298.44017094
761.778205128
0.0
64.8333333333
22.0
240.964285714
14.25
176.0
213.708333333
238.811403509
55.375
34.8125
0.333333333333
1186.625
69.5
49.25
24.9807692308
62.5263157895
0.25
2.0
120.25
16.0
121.0
291.89
69.75
295.418290043
4.5
863.711805556
20.5
189.333333333
47.3958333333
9.0
1.0
0.5
130.888888889
8.0
298.0
112.5
1230.86954365
52.0714285714
0.0
18.2916666667
141.493589744
51.8333333333
106.520833333
330.666666667
5.0
7.75
204.0
97.75
5.0625
38.25
247.166666667
113.0
14.75
240.555555556
3.4
431.375
74.5
32.0416666667
155.75
62.2333333333
78.2291666667
17.7
147.541666667
431.286764706
1.0
111.755654762
114.708333333
21.8839285714
28.4444444444
81.0625
1788.09090909
20.5
15974.0
284.001619433
5.0
49.0
100.010338346
0.333333333333
480.75
163.583333333
112.870833333
88.175
918.153846154
0.0
49.0197368421
36.5833333333
84.8333333333
20.3333333333
193.016666667
26.85
174.703804348
6.5
130.678571429
420.083333333
272.5375
104.791666667
158.53125
6127.5
35.75
44.6666666667
1190.4375
301.753623188
94.7107142857
0.0
0.0
200.266233766
46.1538461538
71.1794871795
363.571428571
43.52
97.6666666667
13.0
27.9464285714
152.638888889
0.0
1.0
39.0
1.0
26.25
374.048245614
56.3958333333
36.2413793103
43.3
15.1428571429
43.6166666667
150.942622951
96.0
39.0
39.1428571429
35.125
0.583333333333
2.0
184.083333333
277.526041667
71.4305555556
46.875
1294.99305556
101.354166667
762.145833333
41.4074074074
55.9
21.9166666667
142.25
382.962962963
58.5871212121
247.163257576
414.75
106.08908046
