synergy	colval
-117.542276374	54.3956570513
-30.9357373906	5.59111111111
-21.582377174	4.31777777778
-85.2981728533	11.6749305556
-64.0186827765	11.5477083333
-110.103905531	22.7252083333
-31.6226915627	8.5
-17.7350447638	8.14833333333
-62.9509253438	11.2347083333
-55.0030143696	7.57854166667
-33.2959138907	4.63666666667
-87.6962575986	14.8272126068
-25.3090579967	5.69583333333
-85.3011085083	12.7379487179
-116.163891801	24.7577222222
-97.7753177966	33.8426709402
-67.4210854544	9.52354166667
-36.585917359	9.71
-40.8820698425	4.87461538462
-15.0804520497	6.325
-119.64564655	36.0398237179
-67.6585789981	12.5005555556
-84.2150586512	21.0739903846
-18.2324264011	6.0375
-60.8059281791	9.619375
-3.13334089379	0.97
-39.1369959542	13.9266666667
-77.4187783731	18.2877083333
-127.379877218	92.0348237179
-62.8663882992	12.024375
-51.2962028206	5.37659722222
-99.3630487709	18.3829861111
-92.0637250994	20.5453376068
-34.4961769275	4.49461538462
-38.3557127237	4.90166666667
-47.2420439042	13.5283333333
-70.6126406156	24.4424861111
-72.8176627424	12.9504861111
-40.4990646638	9.53016666667
-105.411762007	22.6027083333
-53.918719405	10.3521153846
-117.532906381	36.6110416667
-27.4312930105	7.36666666667
-1.52648464103	1.7725
-0.405499636806	0.17
-2.4184130437	0.96
-97.029369073	137.305157051
-91.0051993235	13.0789903846
-20.0731891628	5.68
-58.2546517595	15.6577083333
-84.1481132576	15.6957083333
-33.747933549	11.2166666667
-57.0214105645	4.93899038462
-9.59007595835	3.735
-96.813555794	25.7702777778
-67.3314211994	12.1933333333
-64.0314905051	12.2325
-36.3819201938	5.565
-68.0512919907	10.534375
-1.40651870804	2.71
-34.3542091821	3.125
-68.207779184	19.2232264957
-67.8681286327	13.1439903846
-46.5480237855	12.2761111111
-49.0682824311	7.389375
-55.5864937385	7.025
-103.158455413	35.9149305556
-55.5405676246	10.4507264957
-66.235613153	8.28683760684
-70.3130768298	9.19683760684
-49.905759076	5.53211538462
-47.6994547609	5.094375
-64.7280268456	8.09159722222
-12.1086502857	4.44
-121.171704866	42.7224487179
-26.382248189	6.5175
-100.209492355	13.6423237179
-91.6300719465	19.9712126068
-41.8024596249	5.5745
-82.4234876842	17.0715598291
-5.11412537814	2.85
-88.6878144798	15.9193376068
-42.1388951929	6.18666666667
-29.4634771195	6.56222222222
-102.57713427	20.3357264957
-13.6992526675	4.68833333333
-70.0460999779	11.4065972222
-79.5056639118	20.2394444444
-109.484992181	38.0166570513
-97.8892956987	27.6809903846
-113.032805852	31.8571153846
-5.06591184902	6.35
-102.0367249	40.1901014957
-23.7092057811	5.43
-36.6899315157	4.37111111111
-22.7337439306	3.80961538462
-120.412775156	47.9573237179
-52.4044433057	11.1693376068
-46.2766643707	9.109375
-64.3036983568	8.75333333333
