size
17
2
20
13
13
13
22
22
19
53
8
19
16
14
18
25
8
13
41
18
8
12
11
7
12
14
14
11
1
21
8
16
7
10
15
12
16
27
13
6
13
10
10
2
15
4
8
12
20
1
2
17
9
20
8
16
7
6
14
11
9
17
13
15
16
22
2
13
8
14
12
14
17
11
12
17
10
36
12
16
10
16
16
12
14
6
14
52
3
3
10
4
2
8
17
6
16
9
15
8
22
41
6
17
41
10
18
17
13
13
39
17
13
13
11
12
10
2
9
1
10
14
30
17
8
23
11
35
22
15
10
4
9
11
9
24
17
56
9
17
14
10
13
7
12
10
8
17
6
9
59
4
14
12
15
15
16
13
9
8
5
11
11
15
18
15
13
35
18
13
11
15
76
14
7
10
26
9
13
7
12
15
10
8
18
9
27
8
4
18
12
49
16
6
15
4
16
22
16
8
5
25
10
15
9
2
13
22
10
6
24
11
19
10
13
14
15
19
48
8
20
16
11
26
13
11
4
9
12
16
11
14
53
38
18
6
2
9
12
8
23
19
10
15
12
4
9
8
9
12
8
5
19
18
21
21
15
8
23
13
8
10
29
12
14
55
10
17
11
19
13
25
22
12
17
9
13
25
6
12
10
11
9
23
49
10
43
15
9
14
12
3
9
11
15
23
12
3
10
6
11
5
10
1
9
14
41
10
12
12
9
18
5
12
18
3
16
4
7
14
9
13
8
6
11
15
8
18
12
40
18
20
12
16
11
7
11
14
14
13
2
13
20
13
26
12
6
12
14
18
14
14
12
1
6
7
16
13
9
21
17
8
12
17
13
1
139
17
6
6
10
