avshap
4.3
2.9375
12.325
10.025
7.8375
13.2125
11.8
5.2
12.175
9.4625
6.9
8.475
11.9125
7.1375
10.45
6.65
11.05
13.9625
3.8
5.8625
2.525
13.375
8.55
7.45
12.525
5.6125
16.2
14.65
9.925
10.0
6.7125
3.2625
15.0375
3.5875
10.7125
10.725
7.0375
5.3
10.2
4.75
4.125
1.5125
3.9125
4.4875
2.8
12.0875
4.0625
4.35
4.375
5.875
8.4625
11.175
14.4125
5.475
8.9375
8.825
10.1125
13.9125
11.1
6.8625
9.35
0.9375
8.55
4.975
1.85
3.025
5.3625
2.9375
7.1375
2.5875
7.25
1.575
3.025
8.1125
3.05
4.0625
8.525
8.3875
6.2375
5.875
10.9125
10.375
9.3
8.775
14.15
5.35
6.8
8.15
4.525
7.4
6.525
10.1375
24.0125
1.525
1.6375
10.6
17.925
3.0
6.3375
10.825
4.3625
9.3625
1.5125
8.3625
6.1375
12.5625
2.4875
7.75
5.675
8.025
5.85
7.2375
5.0
12.525
6.75
10.3875
4.075
3.25
11.8625
3.3875
8.3125
4.9875
8.7375
4.9125
10.1875
7.4625
8.65
5.25
4.025
3.6375
5.2625
6.4875
14.6875
8.65
7.0
16.825
9.275
11.0625
24.975
3.775
3.3375
6.5375
5.475
3.6125
10.2
9.175
7.3625
8.075
5.2875
6.325
12.825
6.425
14.325
9.8625
4.525
3.6
17.125
3.775
7.2875
7.0875
3.6375
9.25
7.8
5.4875
7.1625
8.475
1.6875
7.1
13.4375
8.3375
4.8125
9.875
2.2875
6.4125
2.3875
6.6875
8.75
8.6875
15.475
10.4125
3.2875
9.225
4.8625
5.2625
12.6625
13.4625
3.25
4.6
14.1125
3.55
13.6125
2.15
3.1875
2.225
5.5875
6.5375
6.35
11.3375
9.3375
5.25
6.925
5.9875
13.075
6.6875
9.825
5.0375
0.9
5.4
1.35
5.8125
7.65
10.1375
12.1
4.325
8.55
6.45
7.975
9.1125
5.45
8.8
4.8125
7.15
6.1625
6.775
2.1875
4.5375
11.775
7.05
5.4
5.9625
3.625
14.225
12.125
8.9875
9.9125
7.2
13.2625
4.95
3.7125
11.8375
13.9375
3.85
3.1125
8.475
12.8875
7.8375
9.225
5.25
1.25
5.2375
2.6
1.9875
9.35
2.7625
6.6375
4.7
4.75
8.45
2.7625
5.625
3.5375
6.875
12.5625
4.2375
2.9875
5.8625
3.825
15.275
2.3625
8.425
14.6
2.6375
10.725
13.3625
5.2875
3.075
20.45
4.8
3.9875
19.9625
3.6
3.2625
7.0
3.35
8.8125
9.825
3.525
10.5125
9.4125
3.425
8.9875
4.825
9.55
2.0
5.2
6.75
3.625
9.725
7.275
9.4125
